time,source_user,destination_user,source_computer,destination_computer,authentication_type,logon_type,authentication_orientation,success_failure,is_attack,is_failed_login,logins_per_hour,unique_destination_computers,destination_fanin,is_privileged_target,source_user_encoded,destination_computer_encoded,logon_type_encoded,authentication_type_encoded,authentication_orientation_encoded,siem_flagged_final,if_score,if_prediction,shap_value,technique_id,technique_name,tactic,confidence,action
1065446,C2039$@DOM1,C2039$@DOM1,C2039,C2039,?,Network,LogOff,Success,0,0,9,8,1,0,4304,1651,4,0,1,0,-0.0644732827445537,-1,-0.14209054018213393,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1065854,C2039$@DOM1,C2039$@DOM1,C586,C586,?,Network,LogOff,Success,0,0,10,8,3441,1,4304,2676,4,0,1,0,-0.0644732827445537,-1,-0.14209054018213393,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1065968,C2039$@DOM1,C2039$@DOM1,C528,C528,?,Network,LogOff,Success,0,0,11,8,2425,0,4304,2570,4,0,1,0,-0.0644732827445537,-1,-0.14209054018213393,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1066017,C2039$@DOM1,C2039$@DOM1,C529,C529,?,Network,LogOff,Success,0,0,12,8,2599,0,4304,2574,4,0,1,0,-0.0644732827445537,-1,-0.14209054018213393,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1066288,C2039$@DOM1,C2039$@DOM1,C2039,C625,Kerberos,Network,LogOn,Success,0,0,12,8,2464,0,4304,2751,4,1,2,0,-0.0644732827445537,-1,-0.14209054018213393,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1067246,C2039$@DOM1,C2039$@DOM1,C2039,C2039,Kerberos,Network,LogOn,Success,0,0,12,8,1,0,4304,1651,4,1,2,0,-0.0644732827445537,-1,-0.14209054018213393,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1067794,C2039$@DOM1,C2039$@DOM1,C529,C529,?,Network,LogOff,Success,0,0,9,8,2599,0,4304,2574,4,0,1,0,-0.0644732827445537,-1,-0.14209054018213393,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1038478,C2079$@DOM1,C2079$@DOM1,C1944,C1944,?,Network,LogOff,Success,0,0,1,7,4,0,4427,1517,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1041885,C2079$@DOM1,C2079$@DOM1,C457,C457,?,Network,LogOff,Success,0,0,2,7,2203,0,4427,2441,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1042490,C2079$@DOM1,C2079$@DOM1,C2079,C528,Kerberos,Network,LogOn,Success,0,0,2,7,2425,0,4427,2570,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1042493,C2079$@DOM1,C2079$@DOM1,C2079,C2106,Kerberos,Network,LogOn,Success,0,0,3,7,1402,0,4427,1714,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1046760,C2079$@DOM1,C2079$@DOM1,C2106,C2106,?,Network,LogOff,Success,0,0,1,7,1402,0,4427,1714,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1054518,C2079$@DOM1,C2079$@DOM1,C1944,C1944,?,Network,LogOff,Success,0,0,1,7,4,0,4427,1517,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1056864,C2079$@DOM1,C2079$@DOM1,C467,C467,?,Network,LogOff,Success,0,0,2,7,2351,0,4427,2462,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1057129,C2079$@DOM1,C2079$@DOM1,C2079,C467,Kerberos,Network,LogOn,Success,0,0,3,7,2351,0,4427,2462,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1057529,C2079$@DOM1,C2079$@DOM1,C467,C467,?,Network,LogOff,Success,0,0,4,7,2351,0,4427,2462,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1059949,C2079$@DOM1,C2079$@DOM1,C2079,C528,Kerberos,Network,LogOn,Success,0,0,4,7,2425,0,4427,2570,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1061273,C2079$@DOM1,C2079$@DOM1,C2079,C528,Kerberos,Network,LogOn,Success,0,0,2,7,2425,0,4427,2570,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1062263,C2079$@DOM1,C4291$@DOM1,C4291,C4291,?,?,AuthMap,Success,0,0,3,7,2,0,4427,2398,0,0,0,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1064734,C2079$@DOM1,C2079$@DOM1,C467,C467,?,Network,LogOff,Success,0,0,3,7,2351,0,4427,2462,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1067167,C2079$@DOM1,C2079$@DOM1,C706,C706,?,Network,LogOff,Success,0,0,2,7,570,0,4427,2920,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1067227,C2079$@DOM1,C2079$@DOM1,C706,C706,?,Network,LogOff,Success,0,0,3,7,570,0,4427,2920,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1067698,C2079$@DOM1,C2079$@DOM1,C2079,C467,Kerberos,Network,LogOn,Success,0,0,4,7,2351,0,4427,2462,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1036938,C2083$@DOM1,C2083$@DOM1,C2083,C1065,Kerberos,Network,LogOn,Success,0,0,1,7,2338,0,4441,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1036973,C2083$@DOM1,C2083$@DOM1,C2083,C457,Kerberos,Network,LogOn,Success,0,0,2,7,2203,0,4441,2441,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1037464,C2083$@DOM1,C2083$@DOM1,C2083,C2083,?,?,TGT,Success,0,0,3,7,2,0,4441,1690,0,0,6,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1040538,C2083$@DOM1,C2083$@DOM1,C2083,C586,Kerberos,Network,LogOn,Success,0,0,4,7,3441,1,4441,2676,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1040599,C2083$@DOM1,C2083$@DOM1,C612,C612,?,Network,LogOff,Success,0,0,3,7,2460,0,4441,2725,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1042190,C2083$@DOM1,C2083$@DOM1,C528,C528,?,Network,LogOff,Success,0,0,3,7,2425,0,4441,2570,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1052977,C2083$@DOM1,C2083$@DOM1,C2083,C528,Kerberos,Network,LogOn,Success,0,0,1,7,2425,0,4441,2570,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1054557,C2083$@DOM1,C2083$@DOM1,C528,C528,?,Network,LogOff,Success,0,0,2,7,2425,0,4441,2570,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055293,C2083$@DOM1,C2083$@DOM1,C2083,C2083,?,?,TGS,Success,0,0,3,7,2,0,4441,1690,0,0,5,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1058541,C2083$@DOM1,C2083$@DOM1,C2083,C625,Kerberos,Network,LogOn,Success,0,0,2,7,2464,0,4441,2751,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1058584,C2083$@DOM1,C2083$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,3,7,2338,0,4441,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1038082,C2092$@DOM1,C2092$@DOM1,C2093,C457,Kerberos,Network,LogOn,Success,0,0,1,13,2203,0,4472,2441,4,1,2,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1038715,C2092$@DOM1,C2092$@DOM1,C2093,C612,Kerberos,Network,LogOn,Success,0,0,2,13,2460,0,4472,2725,4,1,2,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1038726,C2092$@DOM1,C2092$@DOM1,C625,C625,?,Network,LogOff,Success,0,0,3,13,2464,0,4472,2751,4,0,1,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1038911,C2092$@DOM1,C2092$@DOM1,C457,C457,?,Network,LogOff,Success,0,0,4,13,2203,0,4472,2441,4,0,1,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1040167,C2092$@DOM1,C2092$@DOM1,C2093,C523,?,?,TGS,Success,0,0,5,13,18,0,4472,2561,0,0,5,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1040532,C2092$@DOM1,C2092$@DOM1,C457,C457,?,Network,LogOff,Success,0,0,6,13,2203,0,4472,2441,4,0,1,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1040567,C2092$@DOM1,C2092$@DOM1,C2093,C2106,Kerberos,Network,LogOn,Success,0,0,7,13,1402,0,4472,1714,4,1,2,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1040633,C2092$@DOM1,C2092$@DOM1,C457,C457,?,Network,LogOff,Success,0,0,8,13,2203,0,4472,2441,4,0,1,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1041430,C2092$@DOM1,C2092$@DOM1,C467,C467,?,Network,LogOff,Success,0,0,9,13,2351,0,4472,2462,4,0,1,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1042320,C2092$@DOM1,C2092$@DOM1,C2093,C625,Kerberos,Network,LogOn,Success,0,0,8,13,2464,0,4472,2751,4,1,2,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1042371,C2092$@DOM1,C2092$@DOM1,C2093,C2092,?,?,TGS,Success,0,0,8,13,2,0,4472,1698,0,0,5,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1043297,C2092$@DOM1,C2092$@DOM1,C2093,C2093,?,?,TGT,Success,0,0,8,13,2,0,4472,1700,0,0,6,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1043443,C2092$@DOM1,C2092$@DOM1,C2093,C612,?,?,TGS,Success,0,0,9,13,2460,0,4472,2725,0,0,5,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1043641,C2092$@DOM1,C2092$@DOM1,C2093,C625,Kerberos,Network,LogOn,Success,0,0,10,13,2464,0,4472,2751,4,1,2,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1043659,C2092$@DOM1,C2092$@DOM1,C2093,C523,Kerberos,Network,LogOn,Success,0,0,11,13,18,0,4472,2561,4,1,2,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1043817,C2092$@DOM1,C2092$@DOM1,C2093,C467,Kerberos,Network,LogOn,Success,0,0,11,13,2351,0,4472,2462,4,1,2,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1044881,C2092$@DOM1,C2092$@DOM1,C2093,C457,Kerberos,Network,LogOn,Success,0,0,9,13,2203,0,4472,2441,4,1,2,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1045957,C2092$@DOM1,C2092$@DOM1,C2093,C1065,Kerberos,Network,LogOn,Success,0,0,8,13,2338,0,4472,128,4,1,2,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1046151,C2092$@DOM1,C2092$@DOM1,C529,C529,?,Network,LogOff,Success,0,0,8,13,2599,0,4472,2574,4,0,1,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1046822,C2092$@DOM1,C2092$@DOM1,C2093,C612,Kerberos,Network,LogOn,Success,0,0,9,13,2460,0,4472,2725,4,1,2,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1046881,C2092$@DOM1,C2092$@DOM1,C529,C529,?,Network,LogOff,Success,0,0,10,13,2599,0,4472,2574,4,0,1,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1046910,C2092$@DOM1,C2092$@DOM1,C2093,C2092,?,?,TGS,Success,0,0,10,13,2,0,4472,1698,0,0,5,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1047064,C2092$@DOM1,C2092$@DOM1,C2106,C2106,?,Network,LogOff,Success,0,0,10,13,1402,0,4472,1714,4,0,1,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1047362,C2092$@DOM1,C2092$@DOM1,C612,C612,?,Network,LogOff,Success,0,0,9,13,2460,0,4472,2725,4,0,1,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1047749,C2092$@DOM1,C2092$@DOM1,C2093,C1065,?,?,TGS,Success,0,0,9,13,2338,0,4472,128,0,0,5,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1047996,C2092$@DOM1,C2092$@DOM1,C2093,C529,Kerberos,Network,LogOn,Success,0,0,10,13,2599,0,4472,2574,4,1,2,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1048244,C2092$@DOM1,C2092$@DOM1,C612,C612,?,Network,LogOff,Success,0,0,11,13,2460,0,4472,2725,4,0,1,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1048415,C2092$@DOM1,C2092$@DOM1,C2093,C529,Kerberos,Network,LogOn,Success,0,0,12,13,2599,0,4472,2574,4,1,2,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1050447,C2092$@DOM1,C2092$@DOM1,C2093,C529,Kerberos,Network,LogOn,Success,0,0,9,13,2599,0,4472,2574,4,1,2,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1050451,C2092$@DOM1,C2092$@DOM1,C529,C529,?,Network,LogOff,Success,0,0,10,13,2599,0,4472,2574,4,0,1,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1051327,C2092$@DOM1,C2092$@DOM1,C2093,C612,?,?,TGS,Success,0,0,7,13,2460,0,4472,2725,0,0,5,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1051376,C2092$@DOM1,C2092$@DOM1,C2093,C1065,?,?,TGS,Success,0,0,7,13,2338,0,4472,128,0,0,5,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1053336,C2092$@DOM1,C2092$@DOM1,C612,C612,?,Network,LogOff,Success,0,0,5,13,2460,0,4472,2725,4,0,1,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1053833,C2092$@DOM1,C2092$@DOM1,C2093,C612,Kerberos,Network,LogOn,Success,0,0,6,13,2460,0,4472,2725,4,1,2,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1054728,C2092$@DOM1,C2092$@DOM1,C528,C528,?,Network,LogOff,Success,0,0,5,13,2425,0,4472,2570,4,0,1,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1054930,C2092$@DOM1,C2092$@DOM1,C2093,C467,Kerberos,Network,LogOn,Success,0,0,5,13,2351,0,4472,2462,4,1,2,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1054930,C2092$@DOM1,C2092$@DOM1,C2093,C1065,?,?,TGS,Success,0,0,6,13,2338,0,4472,128,0,0,5,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055706,C2092$@DOM1,C2092$@DOM1,C2093,C528,?,?,TGS,Success,0,0,6,13,2425,0,4472,2570,0,0,5,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055845,C2092$@DOM1,C2092$@DOM1,C2093,C2092,?,?,TGS,Success,0,0,7,13,2,0,4472,1698,0,0,5,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1057594,C2092$@DOM1,C2092$@DOM1,C523,C523,?,Network,LogOff,Success,0,0,6,13,18,0,4472,2561,4,0,1,0,-0.0280980372216068,-1,-0.10571529465918703,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
