source_user,day,total_logons,failed_logons,successful_logons,failure_rate,success_rate,unique_destinations,unique_source_computers,unique_logon_types,batch_or_rdp_logons,network_logons,unique_auth_types,kerberos_logons,ntlm_logons,active_hours,is_attack,siem_flagged,rule1_flagged,rule2_flagged,rule3_flagged,rule4_flagged
C15418$@DOM1,12,9,0,9,0.0,1.0,6,3,2,0,7,2,5,0,7.949166666666667,0,0,0,0,0,0
C15420$@DOM1,12,3,0,3,0.0,1.0,3,1,2,0,2,3,1,1,6.664722222222222,0,0,0,0,0,0
C15421$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,0,1,8.452777777777778,0,0,0,0,0,0
C15429$@DOM1,12,5,0,5,0.0,1.0,5,4,2,0,4,2,1,0,7.272222222222222,0,0,0,0,0,0
C1543$@DOM1,12,10,0,10,0.0,1.0,5,5,1,0,10,2,5,0,5.866111111111112,0,1,0,0,0,1
C15434$@DOM1,12,5,0,5,0.0,1.0,3,2,1,0,5,2,3,0,5.268611111111111,0,0,0,0,0,0
C15436$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,1,0,5.750555555555556,0,0,0,0,0,0
C15438$@DOM1,12,4,0,4,0.0,1.0,4,2,2,0,3,3,1,1,6.989166666666667,0,0,0,0,0,0
C1544$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
C15441$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C15445$@DOM1,12,6,0,6,0.0,1.0,4,3,2,0,5,2,3,0,7.101388888888889,0,0,0,0,0,0
C1545$@DOM1,12,4,0,4,0.0,1.0,4,1,2,0,2,3,1,1,3.737222222222222,0,0,0,0,0,0
C15450$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C15452$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,5.6594444444444445,0,0,0,0,0,0
C15455$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,1.5091666666666668,0,0,0,0,0,0
C1546$@DOM1,12,4,0,4,0.0,1.0,3,2,2,0,3,2,2,0,4.881666666666667,0,0,0,0,0,0
C15462$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,2,0,1.4494444444444443,0,0,0,0,0,0
C15468$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,2.5036111111111112,0,0,0,0,0,0
C15470$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,3.228055555555556,0,0,0,0,0,0
C15473$@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,0.0466666666666666,0,0,0,0,0,0
C15475$@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,0.31,0,0,0,0,0,0
C15477$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C1548$@DOM1,12,5,0,5,0.0,1.0,3,3,1,0,5,3,2,1,3.499722222222222,0,0,0,0,0,0
C15480$@DOM1,12,8,0,8,0.0,1.0,4,5,1,0,8,2,2,0,6.237777777777778,0,0,0,0,0,0
C15485$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C15487$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C15489$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,1,0,0,7.368611111111111,0,0,0,0,0,0
C1549$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,2,0,5.1125,0,0,0,0,0,0
C15491$@DOM1,12,5,0,5,0.0,1.0,2,2,1,0,5,2,2,0,7.187777777777778,0,0,0,0,0,0
C15495$@DOM1,12,3,0,3,0.0,1.0,3,3,2,0,2,1,0,0,0.1266666666666666,0,0,0,0,0,0
C15498$@DOM1,12,8,0,8,0.0,1.0,5,2,2,0,7,3,5,1,8.081388888888888,0,0,0,0,0,0
C155$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C1550$@DOM1,12,4,0,4,0.0,1.0,4,2,2,0,3,2,2,0,5.73,0,0,0,0,0,0
C15502$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,1,0,0,4.995833333333334,0,0,0,0,0,0
C1551$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,2.8744444444444444,0,0,0,0,0,0
C15511$@DOM1,12,4,0,4,0.0,1.0,4,3,1,0,4,2,2,0,7.346111111111111,0,0,0,0,0,0
C15513$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C15515$@DOM1,12,6,0,6,0.0,1.0,3,3,1,0,6,2,2,0,8.043611111111112,0,0,0,0,0,0
C15518$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,3.7925,0,0,0,0,0,0
C1552$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C15520$@DOM1,12,3,0,3,0.0,1.0,3,3,2,0,2,1,0,0,4.222222222222222,0,0,0,0,0,0
C15522$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C15527$@DOM1,12,5,0,5,0.0,1.0,3,4,1,0,5,2,1,0,6.400555555555556,0,0,0,0,0,0
C1553$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,3.3675,0,0,0,0,0,0
C15530$@DOM1,12,7,0,7,0.0,1.0,5,4,2,0,5,2,3,0,0.2872222222222222,0,0,0,0,0,0
C15538$@DOM1,12,6,0,6,0.0,1.0,5,3,2,0,4,2,2,0,4.993611111111111,0,0,0,0,0,0
C1554$@DOM1,12,5,0,5,0.0,1.0,3,4,1,0,5,2,1,0,5.0841666666666665,0,0,0,0,0,0
C15544$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,2.8713888888888888,0,0,0,0,0,0
C15548$@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,3.5055555555555555,0,0,0,0,0,0
C1555$@DOM1,12,4,0,4,0.0,1.0,4,4,1,0,4,2,1,0,5.039166666666667,0,0,0,0,0,0
C15556$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,3,1,1,5.2725,0,0,0,0,0,0
C15558$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,3.4897222222222224,0,0,0,0,0,0
C1556$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C15560$@DOM1,12,3,0,3,0.0,1.0,1,1,1,0,3,1,0,0,3.2447222222222223,0,0,0,0,0,0
C15562$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,3,1,1,4.033611111111111,0,0,0,0,0,0
C15566$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,2,0,1.5261111111111112,0,0,0,0,0,0
C15568$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,2,0,0.2102777777777777,0,0,0,0,0,0
C1557$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.0308333333333333,0,0,0,0,0,0
C15570$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,4.505555555555556,0,0,0,0,0,0
C15572$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C15575$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,3.293888888888889,0,0,0,0,0,0
C1558$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,2,1,1,7.219722222222222,0,0,0,0,0,0
C15582$@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,3.4988888888888887,0,0,0,0,0,0
C15584$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C15586$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,2,2,0,0.2366666666666666,0,0,0,0,0,0
C1559$@DOM1,12,5,0,5,0.0,1.0,2,3,1,0,5,2,2,0,2.781111111111111,0,0,0,0,0,0
C15591$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,1.3811111111111112,0,0,0,0,0,0
C15595$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C15597$@DOM1,12,4,0,4,0.0,1.0,2,2,2,0,3,2,2,0,3.841666666666667,0,0,0,0,0,0
C156$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,2,2,0,6.398611111111111,0,0,0,0,0,0
C1560$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,6.591388888888889,0,0,0,0,0,0
C15600$@DOM1,12,4,0,4,0.0,1.0,3,2,1,0,4,2,3,0,1.8819444444444444,0,0,0,0,0,0
C15602$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C15606$@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,0.12,0,0,0,0,0,0
C15609$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C1561$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,2,1,0,5.5175,0,0,0,0,0,0
C15611$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,1.2497222222222222,0,0,0,0,0,0
C15613$@DOM1,12,3,0,3,0.0,1.0,3,3,2,0,2,1,0,0,3.243888888888889,0,0,0,0,0,0
C15615$@DOM1,12,5,0,5,0.0,1.0,4,2,2,0,2,2,1,0,7.9127777777777775,0,0,0,0,0,0
C15616$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,2,1,0,1.8883333333333332,0,0,0,0,0,0
C15618$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,3.2063888888888887,0,0,0,0,0,0
C1562$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,1.7497222222222222,0,0,0,0,0,0
C15620$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C15622$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.0080555555555555,0,0,0,0,0,0
C15624$@DOM1,12,6,0,6,0.0,1.0,3,2,1,0,6,2,5,0,7.126666666666667,0,0,0,0,0,0
C15626$@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,2,0,1.8977777777777776,0,0,0,0,0,0
C15628$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,2,0,0.0680555555555555,0,0,0,0,0,0
C1563$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,1,0,0,6.380555555555556,0,0,0,0,0,0
C15630$@DOM1,12,4,0,4,0.0,1.0,3,4,1,0,4,2,1,0,3.265555555555556,0,0,0,0,0,0
C15632$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,2.8794444444444443,0,0,0,0,0,0
C15634$@DOM1,12,8,0,8,0.0,1.0,2,3,2,0,6,2,4,0,8.281944444444445,0,0,0,0,0,0
C15636$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,6.247222222222222,0,0,0,0,0,0
C1564$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,1.0577777777777777,0,0,0,0,0,0
C15640$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C15642$@DOM1,12,3,0,3,0.0,1.0,2,1,2,0,2,2,2,0,6.409722222222222,0,0,0,0,0,0
C15644$@DOM1,12,3,0,3,0.0,1.0,2,3,2,0,2,1,0,0,6.400555555555556,0,0,0,0,0,0
C15646$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,1.538888888888889,0,0,0,0,0,0
C15648$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,3.5094444444444446,0,0,0,0,0,0
C1565$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,1,0,0,3.8627777777777776,0,0,0,0,0,0
C15652$@DOM1,12,4,0,4,0.0,1.0,4,4,2,0,3,1,0,0,0.2011111111111111,0,0,0,0,0,0
C15656$@DOM1,12,5,0,5,0.0,1.0,4,2,2,0,2,2,1,0,1.4255555555555557,0,0,0,0,0,0
C1566$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,2.158888888888889,0,0,0,0,0,0
C15661$@DOM1,12,4,0,4,0.0,1.0,2,3,1,0,4,2,2,0,5.694722222222223,0,0,0,0,0,0
C15663$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,3.331111111111111,0,0,0,0,0,0
C15667$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.9758333333333332,0,0,0,0,0,0
C1567$@DOM1,12,21,0,21,0.0,1.0,6,4,2,0,20,2,10,0,7.706388888888889,0,1,0,0,0,1
C15670$@DOM1,12,3,0,3,0.0,1.0,3,1,2,0,1,2,1,0,0.5991666666666666,0,0,0,0,0,0
C15672$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C15675$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,2,1,0,4.726666666666667,0,0,0,0,0,0
C15678$@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,1,0,3.095833333333333,0,0,0,0,0,0
C1568$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C15684$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,1.7605555555555557,0,0,0,0,0,0
C15685$@DOM1,12,5,0,5,0.0,1.0,3,3,1,0,5,2,3,0,5.005555555555556,0,0,0,0,0,0
C15686$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,2.848333333333333,0,0,0,0,0,0
C1569$@DOM1,12,6,0,6,0.0,1.0,3,2,2,0,5,3,4,0,6.5725,0,0,0,0,0,0
C15690$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C15693$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.0852777777777777,0,0,0,0,0,0
C15696$@DOM1,12,8,0,8,0.0,1.0,3,4,1,0,8,3,3,1,7.153055555555556,0,0,0,0,0,0
C157$@DOM1,12,4,0,4,0.0,1.0,1,2,1,0,4,2,1,0,3.398333333333333,0,0,0,0,0,0
C1570$@DOM1,12,13,0,13,0.0,1.0,5,4,2,0,12,2,6,0,8.194722222222222,0,1,0,0,0,1
C15701$@DOM1,12,5,0,5,0.0,1.0,3,2,1,0,5,2,4,0,5.776666666666666,0,0,0,0,0,0
C15705$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,1.7644444444444445,0,0,0,0,0,0
C1571$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,1,0,0,5.522777777777778,0,0,0,0,0,0
C15710$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,2,0,4.747222222222222,0,0,0,0,0,0
C15718$@DOM1,12,4,0,4,0.0,1.0,3,2,2,0,3,3,1,1,7.722777777777778,0,0,0,0,0,0
C15721$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C15725$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,5.282222222222222,0,0,0,0,0,0
C15729$@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,3.5591666666666666,0,0,0,0,0,0
C1573$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,2.549166666666667,0,0,0,0,0,0
C15731$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,7.779444444444445,0,0,0,0,0,0
C15737$@DOM1,12,4,0,4,0.0,1.0,2,3,1,0,4,3,1,1,6.625,0,0,0,0,0,0
C15741$@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,4.006944444444445,0,0,0,0,0,0
C15744$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,5.371388888888889,0,0,0,0,0,0
C15749$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.0102777777777777,0,0,0,0,0,0
C1575$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,1,0.0,0,0,0,0,0,0
C15753$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,5.779166666666667,0,0,0,0,0,0
C15756$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C1576$@DOM1,12,19,0,19,0.0,1.0,5,4,2,0,17,2,8,0,7.530277777777778,0,1,0,0,0,1
C15765$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,5.504722222222222,0,0,0,0,0,0
C15767$@DOM1,12,4,0,4,0.0,1.0,3,1,2,0,3,2,3,0,6.8741666666666665,0,0,0,0,0,0
C1577$@DOM1,12,7,0,7,0.0,1.0,2,3,1,0,7,2,2,0,5.062222222222222,0,0,0,0,0,0
C15775$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C1578$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C15780$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,3.934444444444445,0,0,0,0,0,0
C15787$@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,2.113888888888889,0,0,0,0,0,0
C15789$@DOM1,12,4,0,4,0.0,1.0,1,1,1,0,4,1,4,0,7.79,0,0,0,0,0,0
C1579$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,2,0,3.1844444444444444,0,0,0,0,0,0
C15792$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C15795$@DOM1,12,4,0,4,0.0,1.0,3,2,1,0,4,3,1,1,6.585833333333333,0,0,0,0,0,0
C15797$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,1.07,0,0,0,0,0,0
C158$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,1,1,0,0,3.440555555555556,0,0,0,0,0,0
C1580$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C15800$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C15802$@DOM1,12,4,0,4,0.0,1.0,3,2,2,0,1,1,0,0,4.435,0,0,0,0,0,0
C15804$@DOM1,12,5,0,5,0.0,1.0,2,3,1,0,5,2,3,0,3.8455555555555554,0,0,0,0,0,0
C1581$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,1.7447222222222225,0,0,0,0,0,0
C15811$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C15813$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,3.0058333333333334,0,0,0,0,0,0
C1582$@DOM1,12,4,0,4,0.0,1.0,1,2,1,0,4,2,3,0,4.613611111111111,0,0,0,0,0,0
C1583$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C15833$@DOM1,12,6,0,6,0.0,1.0,3,2,2,0,5,2,3,0,6.041388888888889,0,0,0,0,0,0
C1584$@DOM1,12,6,0,6,0.0,1.0,4,1,3,0,3,3,3,0,6.119166666666667,0,0,0,0,0,0
C15841$@DOM1,12,5,0,5,0.0,1.0,3,4,1,0,5,2,2,0,6.876944444444445,0,0,0,0,0,0
C15845$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,1,0.0,0,0,0,0,0,0
C15848$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,1,0,0,3.355,0,0,0,0,0,0
C1585$@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,2,0,4.716944444444445,0,0,0,0,0,0
C15850$@DOM1,12,5,0,5,0.0,1.0,4,5,2,0,4,2,1,0,6.604444444444445,0,0,0,0,0,0
C15855$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,2,0,2.4816666666666665,0,0,0,0,0,0
C1586$@DOM1,12,17,0,17,0.0,1.0,4,4,2,0,16,2,6,0,6.561111111111111,0,0,0,0,0,0
C15860$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C15862$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,5.249722222222222,0,0,0,0,0,0
C15865$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,1,0,0,3.741111111111111,0,0,0,0,0,0
C15869$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,2,0,0,1.0302777777777778,0,0,0,0,0,0
C1587$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C15871$@DOM1,12,4,0,4,0.0,1.0,3,2,1,0,4,2,3,0,5.124722222222222,0,0,0,0,0,0
C15873$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,1,0,0,3.2536111111111112,0,0,0,0,0,0
C15875$@DOM1,12,6,0,6,0.0,1.0,5,2,2,0,5,2,4,0,5.081111111111111,0,0,0,0,0,0
C15877$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.0263888888888888,0,0,0,0,0,0
C1588$@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,2,2,0,4.259722222222222,0,0,0,0,0,0
C15882$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,4.531666666666666,0,0,0,0,0,0
C15884$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C1589$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,3.7891666666666666,0,0,0,0,0,0
C15895$@DOM1,12,4,0,4,0.0,1.0,3,3,2,0,3,2,1,0,4.246944444444445,0,0,0,0,0,0
C159$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C1590$@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,6.030277777777778,0,0,0,0,0,0
C15900$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,2,0,0.0669444444444444,0,0,0,0,0,0
C15902$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,0.4605555555555555,0,0,0,0,0,0
C15905$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C15906$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C1591$@DOM1,12,4,0,4,0.0,1.0,1,2,1,0,4,2,3,0,3.2533333333333334,0,0,0,0,0,0
C15914$@DOM1,12,5,0,5,0.0,1.0,3,1,2,0,4,2,4,0,7.368611111111111,0,0,0,0,0,0
C15918$@DOM1,12,4,0,4,0.0,1.0,4,3,2,0,3,2,1,0,1.0883333333333334,0,0,0,0,0,0
C1592$@DOM1,12,8,0,8,0.0,1.0,5,3,2,0,6,2,5,0,6.2475,0,0,0,0,0,0
C15924$@DOM1,12,4,0,4,0.0,1.0,3,2,2,0,3,2,1,0,6.754166666666666,0,0,0,0,0,0
C1593$@DOM1,12,6,0,6,0.0,1.0,4,3,2,0,3,2,1,0,6.635833333333333,0,0,0,0,0,0
C15937$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,5.690833333333333,0,0,0,0,0,0
C15939$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C1594$@DOM1,12,38,0,38,0.0,1.0,2,2,2,0,20,2,7,0,7.983888888888889,0,0,0,0,0,0
C15948$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,3.87,0,0,0,0,0,0
C15950$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,2,1.4008333333333334,0,0,0,0,0,0
C15967$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,2,0,2.506666666666667,0,0,0,0,0,0
C1597$@DOM1,12,6,0,6,0.0,1.0,3,4,1,0,6,2,1,0,4.003333333333333,0,0,0,0,0,0
C15978$@DOM1,12,5,0,5,0.0,1.0,4,3,1,0,5,2,3,0,7.87,0,0,0,0,0,0
C15980$@DOM1,12,4,0,4,0.0,1.0,3,3,2,0,3,2,1,0,6.005,0,0,0,0,0,0
C15982$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,3,0,7.703055555555555,0,0,0,0,0,0
C15987$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,1.4575,0,0,0,0,0,0
C15988$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C1599$@DOM1,12,5,0,5,0.0,1.0,5,3,2,0,4,2,3,0,5.484444444444445,0,0,0,0,0,0
C15990$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,1.2244444444444444,0,0,0,0,0,0
C15991$@DOM1,12,3,0,3,0.0,1.0,2,1,2,0,1,2,1,0,1.4469444444444444,0,0,0,0,0,0
C15998$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,0.9219444444444445,0,0,0,0,0,0
C16$@DOM1,12,6,0,6,0.0,1.0,3,4,1,0,6,2,1,0,0.0752777777777777,0,0,0,0,0,0
C160$@DOM1,12,4,0,4,0.0,1.0,4,3,2,0,3,2,1,0,1.7202777777777778,0,0,0,0,0,0
C16001$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,5.44,0,0,0,0,0,0
C16004$@DOM1,12,3,0,3,0.0,1.0,3,1,2,0,2,2,1,0,3.518055555555556,0,0,0,0,0,0
C16006$@DOM1,12,5,0,5,0.0,1.0,3,3,2,0,4,3,1,0,5.501111111111111,0,0,0,0,0,0
C16017$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,3,0,6.245555555555556,0,0,0,0,0,0
C16019$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,4.254722222222222,0,0,0,0,0,0
C1602$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,2,0,3.508888888888889,0,0,0,0,0,0
C16021$@DOM1,12,4,0,4,0.0,1.0,4,3,1,0,4,2,2,0,7.626666666666667,0,0,0,0,0,0
C16023$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C16026$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,3,1,1,2.6952777777777777,0,0,0,0,0,0
C16028$@DOM1,12,6,0,6,0.0,1.0,2,2,1,0,6,2,4,0,0.6002777777777778,0,0,0,0,0,0
C1603$@DOM1,12,5,0,5,0.0,1.0,2,2,1,0,5,2,3,0,1.9475,0,0,0,0,0,0
C16038$@DOM1,12,5,0,5,0.0,1.0,2,2,1,0,5,2,1,0,5.228611111111111,0,0,0,0,0,0
C1604$@DOM1,12,5,0,5,0.0,1.0,2,2,2,0,4,2,2,0,3.486666666666667,0,0,0,0,0,0
