total_logons,failed_logons,failure_rate,unique_destinations,unique_source_computers,unique_logon_types,batch_or_rdp_logons,network_logons,unique_auth_types,kerberos_logons,ntlm_logons,active_hours
7,0,0.0,4,3,2,0,6,2,3,0,7.015833333333333
3,0,0.0,3,3,1,0,3,1,0,0,3.7888888888888888
2,0,0.0,2,2,1,0,2,1,0,0,3.5147222222222223
2,0,0.0,2,1,2,0,1,2,1,0,0.35694444444444445
2,0,0.0,2,2,1,0,2,1,0,0,6.046666666666667
3,0,0.0,1,2,1,0,3,2,2,0,2.013333333333333
1,0,0.0,1,1,1,0,0,1,0,0,0.0
7,0,0.0,4,4,1,0,7,2,1,0,3.678611111111111
7,0,0.0,3,3,1,0,7,2,2,0,8.203055555555556
5,0,0.0,4,4,2,0,4,2,1,0,3.5455555555555556
4,0,0.0,2,2,1,0,4,2,3,0,5.05
3,0,0.0,2,1,1,0,0,1,0,0,1.0958333333333334
2,0,0.0,2,2,2,0,1,1,0,0,2.2622222222222224
1,0,0.0,1,1,1,0,1,1,0,0,0.0
5,0,0.0,2,2,1,0,5,2,0,1,6.1675
2,0,0.0,2,2,1,0,2,1,0,0,1.2277777777777779
2,0,0.0,1,1,1,0,2,1,2,0,2.9919444444444445
5,0,0.0,3,3,2,0,4,2,0,2,6.636111111111111
3,0,0.0,2,1,1,0,3,1,3,0,1.7072222222222222
4,0,0.0,2,3,1,0,4,2,2,0,4.599722222222222
3,0,0.0,3,3,1,0,3,2,1,0,3.520277777777778
4,0,0.0,2,2,1,0,4,3,1,1,5.310277777777777
2,0,0.0,1,1,1,0,2,1,0,0,3.7519444444444443
3,0,0.0,3,2,1,0,3,2,2,0,0.8394444444444444
4,0,0.0,4,3,2,0,3,2,1,0,6.122222222222222
1,0,0.0,1,1,1,0,1,1,1,0,0.0
4,0,0.0,3,2,2,0,3,2,2,0,4.598611111111111
2,0,0.0,1,1,1,0,2,1,2,0,3.487222222222222
3,0,0.0,2,2,2,0,2,2,1,0,6.623055555555555
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,2,1,0,2,2,1,0,6.893888888888889
5,0,0.0,2,3,1,0,5,2,3,0,7.0875
2,0,0.0,2,1,1,0,2,2,1,0,4.641666666666667
5,0,0.0,3,3,2,0,4,2,2,0,6.023888888888889
4,0,0.0,3,3,2,0,2,1,0,0,3.756666666666667
4,0,0.0,3,2,2,0,2,2,1,0,4.993055555555555
2,0,0.0,2,1,1,0,2,2,1,0,3.888611111111111
2,0,0.0,1,1,1,0,2,1,0,0,1.5291666666666666
4,0,0.0,4,4,2,0,3,3,1,0,5.656666666666666
3,0,0.0,3,3,1,0,3,2,1,0,8.364722222222222
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,1,0.0
4,0,0.0,3,2,1,0,4,2,1,0,4.034166666666667
2,0,0.0,2,2,1,0,2,1,0,0,1.6530555555555555
3,0,0.0,2,2,1,0,3,2,2,0,5.773333333333333
2,0,0.0,2,2,1,0,2,2,1,0,4.988888888888889
2,0,0.0,1,1,1,0,2,1,0,0,5.27
2,0,0.0,2,2,2,0,1,2,1,0,3.341666666666667
3,0,0.0,2,2,1,0,3,2,2,0,3.616388888888889
3,0,0.0,2,2,1,0,3,2,1,0,6.28
2,0,0.0,1,2,1,0,2,2,1,0,2.325277777777778
2,0,0.0,2,2,1,0,2,1,0,0,0.014444444444444444
3,0,0.0,2,2,1,0,3,2,1,0,4.41
5,0,0.0,3,3,1,0,5,1,0,0,6.051944444444445
2,0,0.0,2,2,2,0,1,1,0,0,7.979722222222223
2,0,0.0,2,2,1,0,2,1,0,0,0.355
1,0,0.0,1,1,1,0,1,1,1,0,0.0
6,0,0.0,4,4,2,0,5,3,1,1,7.979444444444445
3,0,0.0,2,2,1,0,3,1,0,0,5.239166666666667
3,0,0.0,2,2,1,0,3,1,0,0,7.091666666666667
2,0,0.0,2,1,2,0,1,2,1,0,3.1930555555555555
5,0,0.0,3,2,1,0,5,3,3,1,7.522777777777778
3,0,0.0,1,1,1,0,3,1,0,0,2.236111111111111
5,0,0.0,3,3,1,0,5,2,3,0,7.6322222222222225
4,0,0.0,3,1,2,0,3,3,2,1,0.7341666666666666
3,0,0.0,1,2,1,0,3,2,1,0,1.535
4,0,0.0,3,2,1,0,4,2,2,0,7.585
3,0,0.0,2,2,1,0,3,2,2,0,1.548888888888889
5,0,0.0,4,2,2,0,4,2,3,0,7.400277777777778
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,2,2,0,2,2,1,0,3.766111111111111
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
4,0,0.0,2,2,1,0,4,3,1,1,7.3825
4,0,0.0,2,2,1,0,4,2,1,0,3.9811111111111113
2,0,0.0,2,2,1,0,2,2,1,0,5.488611111111111
2,0,0.0,2,1,2,0,1,2,1,0,0.0016666666666666668
1,0,0.0,1,1,1,0,1,1,0,0,0.0
7,0,0.0,4,4,1,0,7,3,1,1,7.250277777777778
7,0,0.0,2,2,2,0,5,3,1,0,6.349444444444444
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
5,0,0.0,3,2,2,0,3,2,2,0,5.253055555555555
6,0,0.0,4,3,1,0,6,2,3,0,5.428333333333334
2,0,0.0,2,1,2,0,1,2,1,0,3.3641666666666667
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,1,1,1,0,2,1,0,0,0.07388888888888889
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,2,2,1,0,3,2,2,0,6.606388888888889
3,0,0.0,3,3,1,0,3,2,1,0,6.1786111111111115
1,0,0.0,1,1,1,0,1,1,1,0,0.0
3,0,0.0,3,3,1,0,3,2,1,0,3.473611111111111
7,0,0.0,4,2,2,0,4,3,2,1,4.200555555555556
4,0,0.0,1,2,1,0,4,2,1,0,7.597777777777778
4,0,0.0,2,3,1,0,4,2,2,0,7.550277777777778
3,0,0.0,1,2,1,0,3,2,1,0,3.2530555555555556
1,0,0.0,1,1,1,0,1,1,1,0,0.0
3,0,0.0,3,2,1,0,3,2,2,0,6.300833333333333
2,0,0.0,1,2,1,0,2,2,1,0,3.817222222222222
2,0,0.0,2,2,2,0,1,1,0,0,0.5394444444444444
4,0,0.0,4,2,2,0,3,2,2,0,1.7680555555555555
5,0,0.0,2,3,1,0,5,2,3,0,3.6841666666666666
2,0,0.0,1,1,2,0,1,2,1,0,0.25166666666666665
2,0,0.0,2,2,1,0,2,2,1,0,4.195
4,0,0.0,2,3,1,0,4,2,2,0,4.415
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,1,1,0,2,2,1,0,0.006944444444444444
2,0,0.0,1,2,1,0,2,2,1,0,6.712777777777778
3,0,0.0,1,2,2,0,2,2,1,0,5.7252777777777775
3,0,0.0,2,3,1,0,3,2,1,0,1.6233333333333333
4,0,0.0,3,3,2,0,2,1,0,0,6.9686111111111115
13,0,0.0,6,6,1,0,13,2,6,0,7.861666666666666
6,0,0.0,5,5,1,0,6,2,1,0,0.1988888888888889
1,0,0.0,1,1,1,0,1,1,0,0,0.0
6,0,0.0,3,2,1,0,6,2,3,0,7.306388888888889
6,0,0.0,2,3,1,0,6,2,2,0,4.679444444444444
3,0,0.0,2,2,1,0,3,2,2,0,0.006944444444444444
3,0,0.0,2,1,2,0,2,2,2,0,6.8036111111111115
3,0,0.0,1,1,1,0,3,1,0,0,5.243888888888889
4,0,0.0,2,2,1,0,4,3,1,1,5.607222222222222
4,0,0.0,3,1,2,0,2,2,2,0,3.7941666666666665
1,0,0.0,1,1,1,0,0,1,0,0,0.0
5,0,0.0,4,3,1,0,5,3,1,1,6.084444444444444
2,0,0.0,2,2,1,0,2,2,1,0,0.42083333333333334
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,2,1,0,3,1,3,0,4.836388888888889
3,0,0.0,2,2,1,0,3,2,0,1,2.4483333333333333
3,0,0.0,2,3,2,0,2,1,0,0,3.1772222222222224
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
3,0,0.0,2,2,1,0,3,2,1,0,5.194444444444445
2,0,0.0,2,2,1,0,2,1,0,0,5.397777777777778
2,0,0.0,2,2,1,0,2,2,1,0,0.44305555555555554
5,0,0.0,4,2,2,0,4,2,3,0,3.658888888888889
3,0,0.0,1,2,1,0,3,2,1,0,2.1375
3,0,0.0,2,1,1,0,3,2,1,0,7.973611111111111
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,1,1,1,0,2,1,2,0,2.254166666666667
2,0,0.0,2,1,1,0,2,1,2,0,1.5755555555555556
2,0,0.0,2,2,1,0,2,2,1,0,0.14888888888888888
3,0,0.0,2,2,1,0,3,2,2,0,5.598055555555556
5,0,0.0,1,2,1,0,5,2,3,0,5.25
3,0,0.0,3,2,2,0,2,3,1,1,6.299722222222222
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
4,0,0.0,3,1,2,0,3,3,1,2,5.393055555555556
2,0,0.0,1,1,1,0,2,1,0,0,2.0519444444444446
6,0,0.0,3,2,2,0,5,2,3,0,7.02
3,0,0.0,1,2,1,0,3,2,1,0,2.8730555555555557
2,0,0.0,2,2,1,0,2,1,0,0,0.010277777777777778
3,0,0.0,2,1,1,0,3,2,1,0,3.502222222222222
2,0,0.0,1,1,2,0,1,2,1,0,4.478055555555556
8,0,0.0,3,4,1,0,8,2,4,0,6.653333333333333
6,0,0.0,3,3,1,0,6,3,2,1,5.3405555555555555
4,0,0.0,3,3,2,0,3,1,0,0,5.165277777777778
2,0,0.0,2,1,2,0,1,2,1,0,0.4741666666666667
6,0,0.0,4,3,2,0,5,2,0,1,7.92
4,0,0.0,3,3,2,0,3,1,0,0,5.362222222222222
2,0,0.0,2,2,2,0,1,1,0,0,0.015277777777777777
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
8,0,0.0,5,4,1,0,8,2,4,0,7.5
3,0,0.0,3,3,1,0,3,2,1,0,7.373888888888889
2,0,0.0,2,2,1,0,2,2,1,0,3.867777777777778
1,0,0.0,1,1,1,0,1,1,0,0,0.0
7,0,0.0,4,3,1,0,7,2,4,0,7.599166666666667
4,0,0.0,3,2,1,0,4,2,2,0,1.5180555555555555
3,0,0.0,2,2,1,0,3,2,1,0,3.5
3,0,0.0,2,1,1,0,3,1,3,0,6.852777777777778
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
4,0,0.0,2,2,2,0,3,2,1,0,2.6955555555555555
1,0,0.0,1,1,1,0,1,1,0,1,0.0
4,0,0.0,3,3,1,0,4,1,0,0,5.295
2,0,0.0,2,2,1,0,2,2,1,0,0.19722222222222222
5,0,0.0,5,3,2,0,3,2,1,0,6.696666666666666
5,0,0.0,4,4,2,0,4,1,0,0,2.085
2,0,0.0,1,2,1,0,2,2,1,0,0.19722222222222222
8,0,0.0,4,3,2,0,6,2,2,0,7.897222222222222
5,0,0.0,3,3,1,0,5,3,1,1,2.613888888888889
2,0,0.0,2,2,1,0,2,2,1,0,3.9869444444444446
4,0,0.0,3,1,2,0,2,2,2,0,5.364166666666667
3,0,0.0,2,2,1,0,3,1,0,0,6.002777777777778
1,0,0.0,1,1,1,0,1,1,1,0,0.0
5,0,0.0,2,2,1,0,5,2,3,0,4.891388888888889
2,0,0.0,1,2,1,0,2,2,1,0,5.746111111111111
3,0,0.0,3,1,2,0,1,2,1,0,0.11305555555555556
3,0,0.0,1,2,1,0,3,2,1,0,6.094722222222222
2,0,0.0,2,2,1,0,2,2,1,0,0.051944444444444446
4,0,0.0,3,3,1,0,4,2,2,0,2.5016666666666665
4,0,0.0,4,2,2,0,2,2,1,0,6.863611111111111
2,0,0.0,2,2,1,0,2,2,1,0,0.006388888888888889
2,0,0.0,1,1,1,0,2,1,2,0,4.235
3,0,0.0,2,1,1,0,3,1,3,0,6.793333333333333
2,0,0.0,1,2,1,0,2,2,1,0,0.24166666666666667
2,0,0.0,2,2,1,0,2,2,1,0,2.486388888888889
2,0,0.0,2,2,2,0,1,1,0,0,5.534722222222222
7,0,0.0,5,3,2,0,6,4,3,1,6.328333333333333
2,0,0.0,1,1,1,0,2,1,0,0,0.5002777777777778
4,0,0.0,2,2,1,0,4,2,3,0,6.051666666666667
4,0,0.0,2,3,1,0,4,2,2,0,5.302777777777778
3,0,0.0,3,3,1,0,3,2,0,1,5.807777777777778
2,0,0.0,2,2,1,0,2,2,1,0,0.2452777777777778
3,0,0.0,3,3,1,0,3,1,0,0,5.379722222222222
3,0,0.0,2,1,2,0,2,2,2,0,5.5
2,0,0.0,1,2,1,0,2,2,1,0,1.4155555555555555
8,0,0.0,4,2,2,0,7,2,5,0,7.755
4,0,0.0,1,2,1,0,4,2,2,0,6.000555555555556
6,0,0.0,4,2,2,0,4,2,3,0,6.175833333333333
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,1,1,1,0,2,1,0,0,0.4738888888888889
2,0,0.0,2,2,2,0,1,1,0,0,5.836388888888889
4,0,0.0,3,2,2,0,1,1,0,0,1.6016666666666666
22,0,0.0,2,2,1,0,22,2,13,0,8.515
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,1,1,1,0,2,1,2,0,4.2525
3,0,0.0,2,2,1,0,3,2,2,0,4.003055555555555
7,0,0.0,4,4,2,0,6,2,3,0,6.37
1,0,0.0,1,1,1,0,1,1,0,0,0.0
4,0,0.0,3,2,1,0,4,2,3,0,7.26
2,0,0.0,2,2,1,0,2,1,0,0,1.1075
2,0,0.0,2,2,1,0,2,2,1,0,1.4041666666666666
1,0,0.0,1,1,1,0,1,1,1,0,0.0
7,0,0.0,5,4,2,0,6,2,3,0,3.457222222222222
5,0,0.0,3,3,1,0,5,3,2,1,7.465277777777778
2,0,0.0,2,1,2,0,1,2,1,0,2.1444444444444444
4,0,0.0,2,2,1,0,4,2,2,0,5.0
4,0,0.0,4,2,1,0,4,1,4,0,3.3847222222222224
3,0,0.0,2,3,1,0,3,2,1,0,5.4302777777777775
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
4,0,0.0,2,2,1,0,4,2,3,0,4.775277777777778
2,0,0.0,1,1,1,0,2,1,0,0,1.9405555555555556
2,0,0.0,2,1,2,0,1,2,1,0,1.1569444444444446
4,0,0.0,3,3,2,0,3,1,0,0,5.280277777777778
3,0,0.0,2,2,1,0,3,2,2,0,6.246388888888889
7,0,0.0,3,3,2,0,5,2,3,0,3.6325
2,0,0.0,1,2,2,0,0,1,0,0,0.006388888888888889
4,0,0.0,4,3,2,0,3,2,2,0,5.007777777777778
2,0,0.0,2,1,1,0,2,1,2,0,2.6213888888888888
7,0,0.0,6,2,2,0,6,2,5,0,7.108888888888889
7,0,0.0,3,3,1,0,7,2,3,0,6.886666666666667
6,0,0.0,3,2,1,0,6,3,2,1,8.046111111111111
3,0,0.0,1,2,2,0,2,2,1,0,6.521111111111111
3,0,0.0,2,2,2,0,2,1,0,0,7.016111111111111
5,0,0.0,3,3,1,0,5,2,2,0,5.681388888888889
4,0,0.0,2,1,1,0,4,1,4,0,4.5
4,0,0.0,3,3,1,0,4,1,0,0,7.167222222222223
2,0,0.0,2,2,2,0,1,1,0,0,5.004722222222222
4,0,0.0,2,1,2,0,3,2,3,0,4.191944444444444
3,0,0.0,2,1,1,0,3,1,3,0,3.944722222222222
4,0,0.0,2,2,1,0,4,2,3,0,8.1375
2,0,0.0,2,1,2,0,1,2,1,0,2.109166666666667
1,0,0.0,1,1,1,0,1,1,1,0,0.0
3,0,0.0,3,2,2,0,2,2,1,0,7.053888888888889
6,0,0.0,4,2,2,0,5,2,3,0,7.388888888888889
4,0,0.0,2,3,1,0,4,3,1,1,3.6133333333333333
6,0,0.0,4,2,2,0,5,2,3,0,6.747222222222222
4,0,0.0,1,2,1,0,4,2,3,0,5.367222222222222
2,0,0.0,1,1,1,0,2,1,2,0,1.8127777777777778
2,0,0.0,2,2,1,0,2,2,1,0,1.9641666666666666
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,2,1,0,3,2,1,0,6.6575
3,0,0.0,1,1,1,0,3,1,0,0,3.7016666666666667
1,0,0.0,1,1,1,0,1,1,1,0,0.0
3,0,0.0,2,2,2,0,2,2,1,0,2.995277777777778
3,0,0.0,2,2,2,0,2,2,1,0,1.7725
3,0,0.0,3,2,2,0,2,2,1,0,5.069166666666667
5,0,0.0,3,2,2,0,4,2,3,0,4.6033333333333335
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
4,0,0.0,2,2,1,0,4,2,1,0,6.568888888888889
6,0,0.0,3,3,2,0,5,2,2,0,7.116944444444444
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,2,1,0,3,3,1,1,5.470833333333333
6,0,0.0,4,3,2,0,4,2,1,0,6.121111111111111
6,0,0.0,2,2,1,0,6,2,1,0,6.974722222222222
2,0,0.0,2,1,1,0,2,2,1,0,1.8969444444444445
6,0,0.0,4,3,2,0,3,2,1,0,8.272222222222222
2,0,0.0,2,1,2,0,1,2,1,0,0.008333333333333333
3,0,0.0,2,2,1,0,3,1,0,0,1.821388888888889
2,0,0.0,2,1,2,0,1,2,0,1,0.06861111111111111
8,0,0.0,4,4,2,0,7,2,3,0,4.2572222222222225
6,0,0.0,4,4,1,0,6,3,2,1,7.010833333333333
1,0,0.0,1,1,1,0,0,1,0,0,0.0
8,0,0.0,2,2,2,0,7,2,4,0,5.283055555555555
3,0,0.0,1,2,1,0,3,2,1,0,7.230833333333333
4,0,0.0,3,3,2,0,3,2,1,0,1.5202777777777778
1,0,0.0,1,1,1,0,1,1,0,0,0.0
6,0,0.0,4,4,1,0,6,2,2,0,8.2425
2,0,0.0,2,2,1,0,2,2,1,0,7.685833333333333
1,0,0.0,1,1,1,0,0,1,0,0,0.0
5,0,0.0,3,3,1,0,5,2,1,0,1.4233333333333333
3,0,0.0,2,2,1,0,3,2,2,0,3.6758333333333333
2,0,0.0,1,2,1,0,2,2,1,0,4.246666666666667
8,0,0.0,3,3,1,0,8,3,4,1,7.207777777777777
2,0,0.0,2,1,2,0,1,2,1,0,4.984444444444445
2,0,0.0,1,2,1,0,2,2,1,0,2.3491666666666666
3,0,0.0,2,1,2,0,2,2,2,0,2.0683333333333334
3,0,0.0,2,2,2,0,2,1,0,0,5.3966666666666665
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,2,1,0,2,2,1,0,2.5083333333333333
2,0,0.0,2,1,1,0,2,2,1,0,6.4127777777777775
6,0,0.0,6,3,2,0,5,3,2,1,0.9927777777777778
4,0,0.0,1,2,1,0,4,2,3,0,6.003888888888889
3,0,0.0,2,1,1,0,3,1,3,0,6.495
4,0,0.0,3,2,2,0,2,2,1,0,3.588888888888889
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,2,1,0,2,2,1,0,0.41555555555555557
1,0,0.0,1,1,1,0,1,1,0,0,0.0
4,0,0.0,1,2,1,0,4,2,1,0,2.5033333333333334
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,3,1,0,3,2,1,0,5.426944444444445
4,0,0.0,2,3,2,0,3,1,0,0,4.515833333333333
4,0,0.0,3,3,1,0,4,2,1,0,1.8941666666666668
5,0,0.0,3,1,2,0,3,2,3,0,4.495833333333334
3,0,0.0,3,2,2,0,2,2,1,0,6.041111111111111
2,0,0.0,2,2,1,0,2,2,0,1,1.5788888888888888
1,0,0.0,1,1,1,0,0,1,0,0,0.0
14,0,0.0,4,4,2,0,13,2,7,0,7.074722222222222
2,0,0.0,2,1,1,0,2,1,2,0,1.5019444444444445
4,0,0.0,3,3,1,0,4,2,2,0,7.061388888888889
4,0,0.0,2,3,1,0,4,2,2,0,4.775833333333333
4,0,0.0,3,1,2,0,2,3,1,1,5.291944444444445
3,0,0.0,2,2,2,0,2,1,0,0,4.659722222222222
2,0,0.0,1,2,1,0,2,2,1,0,1.0033333333333334
6,0,0.0,2,3,1,0,6,2,3,0,3.6502777777777777
2,0,0.0,1,1,1,0,2,1,2,0,3.5205555555555557
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,1,2,1,0,3,2,1,0,2.7583333333333333
2,0,0.0,1,2,1,0,2,2,1,0,1.9922222222222221
4,0,0.0,4,4,1,0,4,2,1,0,3.3297222222222222
2,0,0.0,2,1,2,0,1,2,0,1,1.6816666666666666
5,0,0.0,4,3,1,0,5,3,1,1,6.513888888888889
1,0,0.0,1,1,1,0,0,1,0,0,0.0
4,0,0.0,3,3,1,0,4,2,2,0,2.5580555555555557
2,0,0.0,2,1,2,0,1,2,1,0,6.865
3,0,0.0,2,1,1,0,3,2,1,0,2.663611111111111
2,0,0.0,2,2,2,0,1,1,0,0,0.0044444444444444444
6,0,0.0,4,3,2,0,5,2,3,0,3.5319444444444446
1,0,0.0,1,1,1,0,1,1,0,0,0.0
7,0,0.0,4,3,1,0,7,3,3,1,4.898611111111111
2,0,0.0,1,1,1,0,2,1,2,0,4.006944444444445
5,0,0.0,3,4,1,0,5,2,1,0,6.8425
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,1,1,0,3,1,3,0,4.25
5,0,0.0,4,3,2,0,4,3,1,0,8.568333333333333
6,0,0.0,2,3,1,0,6,2,2,0,6.248055555555555
2,0,0.0,2,2,1,0,2,1,0,0,5.271111111111111
3,0,0.0,2,3,1,0,3,2,1,0,4.929444444444444
6,0,0.0,5,6,1,0,6,2,1,0,7.015833333333333
1,0,0.0,1,1,1,0,1,1,1,0,0.0
5,0,0.0,3,3,1,0,5,2,3,0,2.4947222222222223
3,0,0.0,2,1,2,0,2,2,2,0,1.6119444444444444
7,0,0.0,5,3,2,0,6,2,4,0,7.489166666666667
1,0,0.0,1,1,1,0,1,1,0,0,0.0
5,0,0.0,4,3,1,0,5,3,3,1,7.269444444444445
10,0,0.0,4,4,2,0,8,3,1,1,8.660833333333333
5,0,0.0,4,4,2,0,4,2,1,0,7.226666666666667
2,0,0.0,2,2,2,0,1,1,0,0,3.6605555555555553
3,0,0.0,3,2,2,0,2,2,1,0,2.7
1,0,0.0,1,1,1,0,1,1,0,1,0.0
3,0,0.0,1,2,1,0,3,2,1,0,3.8055555555555554
3,0,0.0,2,2,1,0,3,3,1,1,2.0644444444444443
2,0,0.0,1,2,1,0,2,2,1,0,7.200277777777778
3,0,0.0,2,2,1,0,3,1,0,0,4.750277777777778
1,0,0.0,1,1,1,0,1,1,0,0,0.0
5,0,0.0,3,3,3,0,3,3,1,0,1.78
2,0,0.0,2,2,1,0,2,2,1,0,0.2088888888888889
5,0,0.0,3,2,2,0,4,2,3,0,7.745833333333334
3,0,0.0,3,2,1,0,3,2,0,1,4.759722222222222
5,0,0.0,4,4,1,0,5,2,1,0,3.0347222222222223
4,0,0.0,2,2,2,0,3,2,2,0,6.7252777777777775
3,0,0.0,3,2,1,0,3,2,2,0,2.078611111111111
1,0,0.0,1,1,1,0,1,1,0,0,0.0
5,0,0.0,2,3,1,0,5,2,2,0,5.058055555555556
5,0,0.0,2,3,1,0,5,2,2,0,4.364444444444445
2,0,0.0,2,2,1,0,2,2,0,1,5.847222222222222
1,0,0.0,1,1,1,0,1,1,0,1,0.0
3,0,0.0,3,3,1,0,3,1,0,0,3.6705555555555556
3,0,0.0,2,1,1,0,3,1,3,0,0.2569444444444444
5,0,0.0,2,3,1,0,5,2,3,0,3.441666666666667
4,0,0.0,3,2,2,0,3,2,1,0,6.678055555555556
9,0,0.0,4,5,1,0,9,2,3,0,6.546111111111111
21,0,0.0,3,3,1,0,21,2,13,0,8.442222222222222
1,0,0.0,1,1,1,0,1,1,1,0,0.0
5,0,0.0,1,2,1,0,5,2,4,0,5.830555555555556
4,0,0.0,2,2,1,0,4,2,2,0,1.9997222222222222
3,0,0.0,2,2,1,0,3,2,2,0,2.8216666666666668
4,0,0.0,3,4,1,0,4,2,2,0,7.903611111111111
5,0,0.0,4,2,2,0,2,2,1,0,6.053333333333334
5,0,0.0,3,4,1,0,5,3,1,1,4.252222222222223
2,0,0.0,2,1,2,0,1,2,1,0,0.011111111111111112
1,0,0.0,1,1,1,0,1,1,0,0,0.0
7,0,0.0,3,3,2,0,6,2,3,0,6.94
1,0,0.0,1,1,1,0,1,1,1,0,0.0
5,0,0.0,3,2,2,0,3,2,2,0,4.599166666666667
2,0,0.0,1,1,1,0,2,1,0,0,3.796111111111111
2,0,0.0,1,2,1,0,2,2,1,0,1.7475
6,0,0.0,2,2,2,0,5,2,4,0,6.253055555555555
4,0,0.0,2,2,2,0,3,2,2,0,5.186944444444444
4,0,0.0,1,2,1,0,4,2,2,0,4.000555555555556
5,0,0.0,2,2,1,0,5,3,3,1,1.9302777777777778
4,0,0.0,3,3,1,0,4,2,1,0,7.2619444444444445
6,0,0.0,3,4,1,0,6,2,1,0,6.838333333333333
2,0,0.0,1,1,1,0,2,1,0,0,0.49972222222222223
4,0,0.0,3,2,2,0,3,2,1,0,6.623888888888889
2,0,0.0,2,1,1,0,2,2,1,0,1.0811111111111111
3,0,0.0,2,3,1,0,3,2,1,0,4.000277777777778
4,0,0.0,2,2,1,0,4,2,2,0,2.246111111111111
5,0,0.0,3,3,2,0,4,2,1,0,7.969722222222222
4,0,0.0,3,1,1,0,4,2,3,1,3.796388888888889
3,0,0.0,1,2,1,0,3,2,2,0,8.253055555555555
5,0,0.0,2,2,2,0,4,2,2,0,7.164166666666667
9,0,0.0,5,4,2,0,8,3,1,1,8.082777777777778
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,2,2,0,1,1,0,0,1.7294444444444443
1,0,0.0,1,1,1,0,1,1,1,0,0.0
3,0,0.0,2,2,1,0,3,2,1,0,1.0030555555555556
2,0,0.0,2,2,1,0,2,2,1,0,0.0077777777777777776
3,0,0.0,2,3,1,0,3,2,1,0,5.351388888888889
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,3,3,1,0,3,2,1,0,3.9133333333333336
1,0,0.0,1,1,1,0,1,1,0,0,0.0
4,0,0.0,2,1,2,0,3,2,3,0,3.8455555555555554
8,0,0.0,4,3,2,0,6,2,3,0,6.719722222222222
2,0,0.0,2,2,1,0,2,1,0,0,1.6791666666666667
2,0,0.0,2,2,1,0,2,1,0,0,2.7602777777777776
4,0,0.0,2,2,2,0,3,2,2,0,5.974166666666667
5,0,0.0,4,3,2,0,4,3,1,1,7.4225
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,2,2,0,1,1,0,0,3.4444444444444446
6,0,0.0,2,3,2,0,5,2,1,0,5.986111111111111
3,0,0.0,2,2,1,0,3,2,2,0,7.1433333333333335
2,0,0.0,2,2,1,0,2,2,1,0,1.833888888888889
4,0,0.0,2,2,1,0,4,2,2,0,0.06027777777777778
3,0,0.0,2,3,1,0,3,2,1,0,3.647777777777778
4,0,0.0,2,3,2,0,3,2,1,0,6.303333333333334
2,0,0.0,2,2,1,0,2,2,1,0,0.88
6,0,0.0,1,2,1,0,6,2,3,0,6.4127777777777775
2,0,0.0,1,1,1,0,2,1,0,0,0.555
5,0,0.0,4,2,2,0,3,2,2,0,7.125277777777778
