source_user,day,total_logons,failed_logons,successful_logons,failure_rate,success_rate,unique_destinations,unique_source_computers,unique_logon_types,batch_or_rdp_logons,network_logons,unique_auth_types,kerberos_logons,ntlm_logons,active_hours,is_attack,if_score,if_prediction
C12102$@DOM1,12,3,0,3,0.0,1.0,1,1,1,0,3,1,3,0,5.506944444444445,0,0.2625627121881445,1
C12107$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,3.5616666666666665,0,0.330682600968381,1
C1211$@DOM1,12,5,0,5,0.0,1.0,4,2,2,0,4,3,3,0,3.798888888888889,0,0.25626516577416125,1
C12111$@DOM1,12,6,0,6,0.0,1.0,4,3,1,0,6,3,2,1,7.610833333333333,0,0.21058951915427682,1
C12113$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.02,0,0.30068663664366385,1
C12115$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C12116$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,3,0,5.638611111111112,0,0.3360860667448753,1
C12118$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C1212$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,2,1,0,3.756666666666667,0,0.3342693462289416,1
C12120$@DOM1,12,3,0,3,0.0,1.0,2,1,2,0,2,2,2,0,4.421666666666667,0,0.31658531372690374,1
C12122$@DOM1,12,3,0,3,0.0,1.0,2,1,2,0,2,3,1,1,2.420555555555556,0,0.20934473674174525,1
C12125$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C12129$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,2,2,0,7.186944444444444,0,0.32992576379206956,1
C1213$@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,2,2,1,6.754444444444444,0,0.27561602015091385,1
C12133$@DOM1,12,6,0,6,0.0,1.0,3,3,1,0,6,2,4,0,5.285277777777778,0,0.30291633294238035,1
C12137$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,1.5180555555555555,0,0.3091766244600592,1
C12139$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,3.4419444444444443,0,0.3164037645065439,1
C1214$@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,1,0,2.7577777777777777,0,0.3290830649010057,1
C12141$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C12145$@DOM1,12,7,0,7,0.0,1.0,3,3,1,0,7,3,2,1,5.248611111111111,0,0.2199422004408595,1
C12147$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C12149$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,2,0,2.71,0,0.3247775384006454,1
C1215$@DOM1,12,5,0,5,0.0,1.0,4,4,1,0,5,2,2,0,6.897777777777778,0,0.28413417997457874,1
C12152$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,1.1530555555555555,0,0.340471625742465,1
C12154$@DOM1,12,5,0,5,0.0,1.0,3,3,2,0,4,2,2,0,6.419722222222222,0,0.3254669680483434,1
C12156$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C1216$@DOM1,12,7,0,7,0.0,1.0,4,3,2,0,6,2,1,0,8.001666666666667,0,0.2896745095802277,1
C12160$@DOM1,12,5,0,5,0.0,1.0,4,3,1,0,5,2,2,0,6.99,0,0.3110327138398122,1
C12164$@DOM1,12,22,0,22,0.0,1.0,2,2,1,0,22,2,11,0,7.728333333333333,0,0.16098004170398006,1
C12166$@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,7.879166666666666,0,0.294835967669971,1
C12168$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C1217$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,3,1,1,7.503611111111111,0,0.2330097608322218,1
C12172$@DOM1,12,3,0,3,0.0,1.0,3,3,2,0,2,1,0,0,1.9858333333333331,0,0.28647080180274775,1
C1218$@DOM1,12,5,0,5,0.0,1.0,3,2,3,0,3,4,1,1,6.282777777777778,0,0.1453681980808177,1
C12180$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,1,0.0,0,0.24626535764714663,1
C12181$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,2,1,0,5.248611111111111,0,0.3352745516475443,1
C12183$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C12185$@DOM1,12,7,0,7,0.0,1.0,4,5,1,0,7,2,2,0,5.093611111111112,0,0.25216645598241416,1
C12187$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,2,0,1.9980555555555557,0,0.32337110201383795,1
C12189$@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,2,2,0,0.1163888888888888,0,0.31735020757734966,1
C1219$@DOM1,12,6,0,6,0.0,1.0,2,2,2,0,5,2,2,0,5.3175,0,0.3249075821624531,1
C12194$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C12197$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C12199$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,2,1,1,5.732777777777778,0,0.25751049940113674,1
C122$@DOM1,12,3,0,3,0.0,1.0,2,1,2,0,2,2,2,0,3.623055555555556,0,0.31534061932264157,1
C1220$@DOM1,12,5,0,5,0.0,1.0,4,2,1,0,5,3,2,2,5.448888888888889,0,0.1972334841258523,1
C12202$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C12203$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,0.0266666666666666,0,0.3128462028647091,1
C12208$@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,7.110833333333333,0,0.3273644610564566,1
C1221$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.5063888888888889,0,0.3218150655867498,1
C12210$@DOM1,12,25,0,25,0.0,1.0,3,3,1,0,25,2,12,0,7.934166666666667,0,0.1497208941052598,1
C12212$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.1475,0,0.33825162993254826,1
C12214$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C12216$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C12218$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C1222$@DOM1,12,5,0,5,0.0,1.0,1,1,1,0,5,1,0,0,4.63,0,0.2691245409310689,1
C12220$@DOM1,12,3,0,3,0.0,1.0,3,1,2,0,2,2,2,0,0.0852777777777777,0,0.29397510762913,1
C12222$@DOM1,12,6,0,6,0.0,1.0,5,4,2,0,5,2,1,0,0.2186111111111111,0,0.23182048173621644,1
C12224$@DOM1,12,7,0,7,0.0,1.0,3,2,2,0,6,2,2,0,7.085,0,0.314258341052533,1
C12228$@DOM1,12,3,0,3,0.0,1.0,2,1,2,0,2,2,2,0,4.705277777777778,0,0.3174018004539863,1
C1223$@DOM1,12,6,0,6,0.0,1.0,3,3,1,0,6,2,3,0,7.846666666666667,0,0.303822268886966,1
C12230$@DOM1,12,7,0,7,0.0,1.0,4,2,2,0,5,3,3,1,4.932777777777778,0,0.21155463615505676,1
C12232$@DOM1,12,6,0,6,0.0,1.0,3,3,1,0,6,2,3,0,6.662222222222222,0,0.3130654741482977,1
C12234$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C12236$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,5.465277777777778,0,0.33598635578358227,1
C12238$@DOM1,12,4,0,4,0.0,1.0,3,3,2,0,3,2,1,0,5.758333333333334,0,0.3273953423512171,1
C1224$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,1.4969444444444444,0,0.3266490767328557,1
C12247$@DOM1,12,10,0,10,0.0,1.0,2,2,1,0,10,2,7,0,7.7325,0,0.24032441947740874,1
C1225$@DOM1,12,5,0,5,0.0,1.0,4,5,2,0,4,2,1,0,3.231388888888889,0,0.2603673523085125,1
C12251$@DOM1,12,4,0,4,0.0,1.0,2,3,1,0,4,2,2,0,1.781111111111111,0,0.3196881232385203,1
C12254$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C12259$@DOM1,12,4,0,4,0.0,1.0,1,2,1,0,4,2,2,0,7.2275,0,0.3160387168004261,1
C1226$@DOM1,12,5,0,5,0.0,1.0,4,4,1,0,5,1,0,0,7.943888888888889,0,0.2247343214517838,1
C12261$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,0,1,5.137777777777778,0,0.2688222199948046,1
C12263$@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,0.0288888888888888,0,0.3103681854229462,1
C12267$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,3.897777777777778,0,0.3314487264312821,1
C12269$@DOM1,12,5,0,5,0.0,1.0,4,3,2,0,4,2,2,0,6.809722222222222,0,0.31242754418464574,1
C1227$@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,3.4008333333333334,0,0.3124408874183439,1
C12275$@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,1,0,6.751388888888889,0,0.32646654785711454,1
C12277$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,5.301666666666667,0,0.3457845271334994,1
C12279$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C12281$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C12283$@DOM1,12,4,0,4,0.0,1.0,2,3,1,0,4,2,2,0,4.314444444444445,0,0.33094584596614035,1
C12286$@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,3,0,1,6.373611111111111,0,0.22004076083971735,1
C12290$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,2.5016666666666665,0,0.3272561643012153,1
C12296$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,0.0972222222222222,0,0.3085148360782078,1
C12298$@DOM1,12,7,0,7,0.0,1.0,5,3,2,0,6,2,3,0,6.873055555555555,0,0.27908069208397984,1
C123$@DOM1,12,202,0,202,0.0,1.0,17,17,2,0,196,2,96,0,8.642777777777777,0,-0.08102876528428804,-1
C1230$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,5.852222222222222,0,0.3359231307943847,1
C12300$@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,2,0,4.503055555555555,0,0.3288364228130166,1
C12302$@DOM1,12,6,0,6,0.0,1.0,2,3,1,0,6,3,1,1,7.832222222222223,0,0.21260166456453328,1
C12304$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,2.6702777777777778,0,0.3466449753745479,1
C12306$@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,0.0983333333333333,0,0.3059918735028743,1
C12309$@DOM1,12,20,0,20,0.0,1.0,2,3,1,0,20,2,10,0,7.983888888888889,0,0.1696761789164728,1
C12316$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C12318$@DOM1,12,2,0,2,0.0,1.0,1,1,2,0,1,2,0,0,0.4011111111111111,0,0.27901786872554496,1
C1232$@DOM1,12,6,0,6,0.0,1.0,4,2,2,0,4,3,2,1,6.4383333333333335,0,0.2231481818056305,1
C12320$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,1,0,0,4.172222222222223,0,0.32684258906493335,1
C12324$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,4.1241666666666665,0,0.32972732068555133,1
C12328$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,1,0.0,0,0.24626535764714663,1
C1233$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,3,1,1,1.7458333333333331,0,0.24226776327685084,1
C12330$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C12334$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.1919444444444444,0,0.33752291704183696,1
C12337$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,4.4175,0,0.3498919733616019,1
C12339$@DOM1,12,4,0,4,0.0,1.0,2,3,1,0,4,2,1,0,7.41,0,0.32620918169059665,1
C1234$@DOM1,12,4,0,4,0.0,1.0,3,2,2,0,3,2,2,0,7.5569444444444445,0,0.3251402735546224,1
C12341$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,0.0013888888888888,0,0.3128462028647091,1
C12345$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C12347$@DOM1,12,6,0,6,0.0,1.0,3,4,1,0,6,2,2,0,7.052222222222222,0,0.2874682577210976,1
C12349$@DOM1,12,4,0,4,0.0,1.0,4,1,2,0,3,2,3,0,0.1638888888888889,0,0.261204644474521,1
C1235$@DOM1,12,33,0,33,0.0,1.0,7,6,2,0,30,2,12,0,7.487222222222222,0,0.09017865892713428,1
C12352$@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,2,0,7.243888888888889,0,0.31952516338973513,1
C12356$@DOM1,12,6,0,6,0.0,1.0,3,2,2,0,5,3,2,1,7.130277777777778,0,0.22452400934900074,1
C1236$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,2,0,2.098888888888889,0,0.33586738746448885,1
C12360$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,3,0,3.594444444444445,0,0.3332016053263699,1
C12362$@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,2,0,0.495,0,0.31062821206531405,1
C12364$@DOM1,12,3,0,3,0.0,1.0,2,1,2,0,2,2,2,0,4.779166666666667,0,0.3174018004539863,1
C12365$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.0280555555555555,0,0.33903181412744193,1
C12367$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
C1237$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C12371$@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,3,1,1,6.343055555555556,0,0.24226739976274342,1
C12373$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.5713888888888888,0,0.3059715739971828,1
C12376$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,7.0969444444444445,0,0.3112178665985009,1
C12378$@DOM1,12,3,0,3,0.0,1.0,2,1,1,0,3,1,3,0,0.2672222222222222,0,0.26650648571332103,1
C1238$@DOM1,12,6,0,6,0.0,1.0,2,3,1,0,6,2,0,1,5.335277777777778,0,0.2429077902112431,1
C12380$@DOM1,12,4,0,4,0.0,1.0,2,2,2,0,3,2,2,0,5.057222222222222,0,0.3343748166967226,1
C12382$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C12384$@DOM1,12,3,0,3,0.0,1.0,3,1,2,0,2,2,2,0,6.250277777777778,0,0.3143895036107068,1
C12387$@DOM1,12,3,0,3,0.0,1.0,3,2,3,0,1,2,0,0,0.1022222222222222,0,0.20969998243080723,1
C12389$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.3038888888888889,0,0.31937796336859914,1
C1239$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,7.645277777777777,0,0.3206441916899717,1
C12391$@DOM1,12,4,0,4,0.0,1.0,2,2,3,0,2,2,0,0,2.763333333333333,0,0.24448595950259017,1
C12393$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,1.253611111111111,0,0.3222744802758367,1
C12397$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,2,1,0,3.495277777777778,0,0.33471346369795174,1
C12399$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,0.0041666666666666,0,0.32964316966707363,1
C124$@DOM1,12,6,0,6,0.0,1.0,4,4,1,0,6,2,2,0,8.572222222222223,0,0.26599756737740327,1
C1240$@DOM1,12,6,0,6,0.0,1.0,3,2,1,0,6,3,4,1,7.043333333333333,0,0.2111176224526885,1
C12402$@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,6.803888888888889,0,0.3277245160180757,1
C12406$@DOM1,12,5,0,5,0.0,1.0,3,3,1,0,5,3,2,1,3.5516666666666667,0,0.23063924096518096,1
C12408$@DOM1,12,5,0,5,0.0,1.0,4,1,2,0,4,2,4,0,2.816666666666667,0,0.27193783940851624,1
C1241$@DOM1,12,8,0,8,0.0,1.0,5,3,2,0,5,3,2,1,8.206666666666667,0,0.18964232839255013,1
C12410$@DOM1,12,5,0,5,0.0,1.0,4,4,1,0,5,2,2,0,0.2188888888888888,0,0.24452022537574575,1
C12412$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,7.854722222222223,0,0.33326032422868457,1
C12416$@DOM1,12,7,0,7,0.0,1.0,3,3,1,0,7,3,4,1,4.789722222222222,0,0.20475661602168826,1
C12419$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,7.708333333333333,0,0.3032001031952466,1
C1242$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,1.435,0,0.3218148027180553,1
C12421$@DOM1,12,7,0,7,0.0,1.0,3,3,2,0,5,2,1,0,0.2594444444444444,0,0.2832963134943037,1
C12423$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,2,0,2.988611111111111,0,0.30831964436534254,1
C12425$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,3,0,5.766388888888889,0,0.33571014454573683,1
C12427$@DOM1,12,2,0,2,0.0,1.0,1,1,2,0,0,1,0,0,0.0377777777777777,0,0.27253314506452964,1
C12428$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,5.745277777777778,0,0.34579107151962124,1
C1243$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C12430$@DOM1,12,6,0,6,0.0,1.0,3,3,2,0,3,2,1,0,3.328888888888889,0,0.3131965100766115,1
C12432$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C12434$@DOM1,12,7,0,7,0.0,1.0,3,3,2,0,6,2,2,0,7.947777777777778,0,0.30443554814808405,1
C12438$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C1244$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C12443$@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,2,2,0,1.9072222222222224,0,0.3338545603619997,1
C12445$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,5.225833333333333,0,0.3457845271334994,1
C12448$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,0.1811111111111111,0,0.3280289309678393,1
C12449$@DOM1,12,4,0,4,0.0,1.0,2,3,2,0,3,2,2,0,4.716666666666667,0,0.3215060439969492,1
C1245$@DOM1,12,5,0,5,0.0,1.0,3,2,2,0,4,2,2,0,2.345,0,0.31968845028151427,1
C12451$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,0.3194444444444444,0,0.3285208943512188,1
C12453$@DOM1,12,4,0,4,0.0,1.0,4,2,3,0,1,2,0,0,0.0069444444444444,0,0.18274849137187388,1
C12457$@DOM1,12,4,0,4,0.0,1.0,2,3,1,0,4,2,2,0,5.810555555555555,0,0.3353416753417786,1
C12459$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,2,1,1,1.4325,0,0.25058887627554605,1
C1246$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,2,0,1,4.548333333333333,0,0.25988768759653774,1
C12461$@DOM1,12,6,0,6,0.0,1.0,2,2,1,0,6,2,3,0,4.674444444444444,0,0.3146533408606339,1
C12463$@DOM1,12,3,0,3,0.0,1.0,2,1,1,0,3,2,2,1,2.2919444444444443,0,0.25143099308576106,1
C12465$@DOM1,12,5,0,5,0.0,1.0,3,2,2,0,4,2,3,0,6.930555555555555,0,0.3205446623713751,1
C12467$@DOM1,12,4,0,4,0.0,1.0,4,3,1,0,4,2,2,0,5.712222222222223,0,0.3182567895622925,1
C1247$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,1,0,0,2.3044444444444445,0,0.3110921556430663,1
C12476$@DOM1,12,2,0,2,0.0,1.0,1,2,2,0,0,1,0,0,0.0333333333333333,0,0.2661479142520455,1
C12478$@DOM1,12,5,0,5,0.0,1.0,2,2,1,0,5,2,3,0,3.2744444444444443,0,0.3232616529017648,1
C1248$@DOM1,12,6,0,6,0.0,1.0,3,3,1,0,6,2,3,0,6.430833333333333,0,0.31377872319052624,1
C12480$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.0980555555555555,0,0.33885333015268737,1
C12482$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,4.038333333333333,0,0.346624205760379,1
C12484$@DOM1,12,4,0,4,0.0,1.0,2,3,1,0,4,3,1,1,5.306666666666667,0,0.23892170178776256,1
C12486$@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,3,0,1,0.065,0,0.2036584617412125,1
C12488$@DOM1,12,5,0,5,0.0,1.0,3,4,1,0,5,2,0,1,7.213055555555556,0,0.22774067008154186,1
C12494$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
C12496$@DOM1,12,5,0,5,0.0,1.0,2,3,1,0,5,3,2,1,7.349722222222222,0,0.22558534210908454,1
C12498$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C1250$@DOM1,12,5,0,5,0.0,1.0,4,3,2,0,4,2,1,0,7.991944444444444,0,0.30234728792560056,1
C12500$@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,2,0,3.2983333333333333,0,0.3263687351521978,1
C12502$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C12505$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.0080555555555555,0,0.30068663664366385,1
C12506$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,0.0616666666666666,0,0.3137105544183035,1
C12508$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.0033333333333333,0,0.30068663664366385,1
C1251$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,1.9327777777777777,0,0.3300145057305939,1
C12510$@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,1,0,3.9611111111111112,0,0.33220135778431475,1
C12512$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,2.077777777777778,0,0.32444219219488313,1
C12515$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,1.0233333333333334,0,0.3334749541163818,1
C12517$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C12519$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,2.7447222222222223,0,0.3258926962237786,1
C12521$@DOM1,12,6,0,6,0.0,1.0,4,4,1,0,6,2,2,0,7.66,0,0.27247815728352465,1
C1253$@DOM1,12,4,0,4,0.0,1.0,4,1,2,0,3,2,3,0,5.304444444444444,0,0.29430256506832886,1
C12531$@DOM1,12,7,0,7,0.0,1.0,2,3,1,0,7,3,1,1,7.01,0,0.21355186390209197,1
C12535$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C12537$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C12539$@DOM1,12,5,0,5,0.0,1.0,2,2,2,0,4,2,3,0,6.4275,0,0.3214648142162143,1
C1254$@DOM1,12,5,0,5,0.0,1.0,3,2,1,0,5,2,4,0,7.046666666666667,0,0.31700224147294426,1
C12541$@DOM1,12,5,0,5,0.0,1.0,1,2,1,0,5,2,3,0,5.370833333333334,0,0.30554037261737466,1
C12543$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C12547$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.5586111111111111,0,0.3059715739971828,1
C1255$@DOM1,12,3,0,3,0.0,1.0,1,1,1,0,3,1,3,0,2.182777777777778,0,0.2640508614353567,1
C12552$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,1.868611111111111,0,0.3332694035392227,1
C1256$@DOM1,12,7,0,7,0.0,1.0,4,4,2,0,6,3,1,0,6.350833333333333,0,0.23221088709422533,1
C12560$@DOM1,12,4,0,4,0.0,1.0,4,3,2,0,3,2,1,0,0.2475,0,0.2797732333932402,1
C12562$@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,2,0,4.238611111111111,0,0.3290350448358236,1
C12564$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C12566$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,1,0,0,6.48,0,0.3057704940781608,1
C12568$@DOM1,12,4,0,4,0.0,1.0,3,2,2,0,2,3,1,0,0.0705555555555555,0,0.24682883815302387,1
C1257$@DOM1,12,6,0,6,0.0,1.0,3,3,2,0,4,2,2,0,7.483055555555556,0,0.31645871180683083,1
C12572$@DOM1,12,6,0,6,0.0,1.0,2,2,1,0,6,2,2,0,7.989722222222222,0,0.3099449292958168,1
C12574$@DOM1,12,5,0,5,0.0,1.0,2,2,1,0,5,2,2,0,6.853888888888889,0,0.33507370848383133,1
C12578$@DOM1,12,5,0,5,0.0,1.0,2,2,1,0,5,2,2,0,8.273888888888889,0,0.32032241184252297,1
C1258$@DOM1,12,4,0,4,0.0,1.0,2,2,2,0,3,2,1,0,3.585833333333333,0,0.3351763065703214,1
C12580$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,3,1,1,0.2027777777777777,0,0.20836255644377932,1
C12585$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,2,2,0,7.499722222222222,0,0.32564301206680984,1
C12588$@DOM1,12,4,0,4,0.0,1.0,3,3,2,0,3,1,0,0,8.000277777777777,0,0.27453627829875815,1
C1259$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C12590$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,2,0,5.352222222222222,0,0.32038768711002863,1
