time,rule,severity,user,computer,detail
1040496,Excessive Lateral Movement,HIGH,U292@DOM1,C104,Distinct destinations: 30
1040753,Excessive Lateral Movement,HIGH,U292@DOM1,C1737,Distinct destinations: 30
1040993,Excessive Lateral Movement,HIGH,U292@DOM1,C1795,Distinct destinations: 30
1041068,Excessive Lateral Movement,HIGH,U292@DOM1,C538,Distinct destinations: 30
1041243,Excessive Lateral Movement,HIGH,U292@DOM1,C1794,Distinct destinations: 30
1041315,Excessive Lateral Movement,HIGH,U292@DOM1,C1795,Distinct destinations: 30
1041320,Excessive Lateral Movement,HIGH,U292@DOM1,C1932,Distinct destinations: 30
1041334,Excessive Lateral Movement,HIGH,U292@DOM1,C527,Distinct destinations: 30
1041338,Excessive Lateral Movement,HIGH,U292@DOM1,C1114,Distinct destinations: 30
1041823,Excessive Lateral Movement,HIGH,U292@DOM1,C539,Distinct destinations: 30
1041851,Excessive Lateral Movement,HIGH,U292@DOM1,C1619,Distinct destinations: 30
1041895,Excessive Lateral Movement,HIGH,U292@DOM1,C2075,Distinct destinations: 30
1041918,Excessive Lateral Movement,HIGH,U292@DOM1,C105,Distinct destinations: 30
1042086,Excessive Lateral Movement,HIGH,U292@DOM1,C1794,Distinct destinations: 30
1042399,Excessive Lateral Movement,HIGH,U292@DOM1,C1795,Distinct destinations: 30
1042457,Excessive Lateral Movement,HIGH,U292@DOM1,C1115,Distinct destinations: 30
1042611,Excessive Lateral Movement,HIGH,U292@DOM1,C567,Distinct destinations: 30
1042757,Excessive Lateral Movement,HIGH,U292@DOM1,C1115,Distinct destinations: 30
1042872,Excessive Lateral Movement,HIGH,U292@DOM1,C1766,Distinct destinations: 30
1042999,Excessive Lateral Movement,HIGH,U292@DOM1,C1794,Distinct destinations: 30
1043003,Excessive Lateral Movement,HIGH,U292@DOM1,C1617,Distinct destinations: 30
1043045,Excessive Lateral Movement,HIGH,U292@DOM1,C1794,Distinct destinations: 30
1043129,Excessive Lateral Movement,HIGH,U292@DOM1,C1795,Distinct destinations: 30
1043213,Excessive Lateral Movement,HIGH,U292@DOM1,C574,Distinct destinations: 30
1043415,Excessive Lateral Movement,HIGH,U292@DOM1,C123,Distinct destinations: 30
1043607,Excessive Lateral Movement,HIGH,U292@DOM1,C539,Distinct destinations: 30
1043709,Excessive Lateral Movement,HIGH,U292@DOM1,C123,Distinct destinations: 30
1043932,Excessive Lateral Movement,HIGH,U292@DOM1,C123,Distinct destinations: 30
1044037,Excessive Lateral Movement,HIGH,U292@DOM1,C123,Distinct destinations: 30
1044183,Excessive Lateral Movement,HIGH,U292@DOM1,C1794,Distinct destinations: 30
1044195,Excessive Lateral Movement,HIGH,U292@DOM1,C1114,Distinct destinations: 30
1044310,Excessive Lateral Movement,HIGH,U292@DOM1,C553,Distinct destinations: 30
1044320,Excessive Lateral Movement,HIGH,U292@DOM1,C1085,Distinct destinations: 30
1044374,Excessive Lateral Movement,HIGH,U292@DOM1,C574,Distinct destinations: 30
1044458,Excessive Lateral Movement,HIGH,U292@DOM1,C105,Distinct destinations: 30
1044559,Excessive Lateral Movement,HIGH,U292@DOM1,C1115,Distinct destinations: 30
1044591,Excessive Lateral Movement,HIGH,U292@DOM1,C567,Distinct destinations: 30
1044850,Excessive Lateral Movement,HIGH,U292@DOM1,C538,Distinct destinations: 30
1044932,Excessive Lateral Movement,HIGH,U292@DOM1,C553,Distinct destinations: 30
1044941,Excessive Lateral Movement,HIGH,U292@DOM1,C527,Distinct destinations: 30
1044969,Excessive Lateral Movement,HIGH,U292@DOM1,C123,Distinct destinations: 30
1044978,Excessive Lateral Movement,HIGH,U292@DOM1,C527,Distinct destinations: 30
1045154,Excessive Lateral Movement,HIGH,U292@DOM1,C527,Distinct destinations: 30
1045275,Excessive Lateral Movement,HIGH,U292@DOM1,C574,Distinct destinations: 30
1045278,Excessive Lateral Movement,HIGH,U292@DOM1,C1115,Distinct destinations: 30
1045511,Excessive Lateral Movement,HIGH,U292@DOM1,C553,Distinct destinations: 30
1045544,Excessive Lateral Movement,HIGH,U292@DOM1,C1737,Distinct destinations: 30
1045545,Excessive Lateral Movement,HIGH,U292@DOM1,C523,Distinct destinations: 30
1045626,Excessive Lateral Movement,HIGH,U292@DOM1,C1115,Distinct destinations: 30
1045632,Excessive Lateral Movement,HIGH,U292@DOM1,C539,Distinct destinations: 30
1046107,Excessive Lateral Movement,HIGH,U292@DOM1,C553,Distinct destinations: 30
1046111,Excessive Lateral Movement,HIGH,U292@DOM1,C523,Distinct destinations: 30
1046151,Excessive Lateral Movement,HIGH,U292@DOM1,C1619,Distinct destinations: 30
1046456,Excessive Lateral Movement,HIGH,U292@DOM1,C599,Distinct destinations: 30
1046613,Excessive Lateral Movement,HIGH,U292@DOM1,C1617,Distinct destinations: 30
1046659,Excessive Lateral Movement,HIGH,U292@DOM1,C539,Distinct destinations: 30
1046708,Excessive Lateral Movement,HIGH,U292@DOM1,C2075,Distinct destinations: 30
1046709,Excessive Lateral Movement,HIGH,U292@DOM1,C123,Distinct destinations: 30
1046729,Excessive Lateral Movement,HIGH,U292@DOM1,C1795,Distinct destinations: 30
1046883,Excessive Lateral Movement,HIGH,U292@DOM1,C539,Distinct destinations: 30
1047192,Excessive Lateral Movement,HIGH,U292@DOM1,C539,Distinct destinations: 30
1047212,Excessive Lateral Movement,HIGH,U292@DOM1,C1618,Distinct destinations: 30
1047245,Excessive Lateral Movement,HIGH,U292@DOM1,C1114,Distinct destinations: 30
1047336,Excessive Lateral Movement,HIGH,U292@DOM1,C1737,Distinct destinations: 30
1047496,Excessive Lateral Movement,HIGH,U292@DOM1,C538,Distinct destinations: 30
1047507,Excessive Lateral Movement,HIGH,U292@DOM1,C1617,Distinct destinations: 30
1047838,Excessive Lateral Movement,HIGH,U292@DOM1,C1114,Distinct destinations: 30
1047910,Excessive Lateral Movement,HIGH,U292@DOM1,C567,Distinct destinations: 30
1047914,Excessive Lateral Movement,HIGH,U292@DOM1,C2093,Distinct destinations: 30
1047921,Excessive Lateral Movement,HIGH,U292@DOM1,C1766,Distinct destinations: 30
1048508,Excessive Lateral Movement,HIGH,U292@DOM1,C123,Distinct destinations: 30
1048699,Excessive Lateral Movement,HIGH,U292@DOM1,C539,Distinct destinations: 30
1048719,Excessive Lateral Movement,HIGH,U292@DOM1,C1795,Distinct destinations: 30
1049054,Excessive Lateral Movement,HIGH,U292@DOM1,C574,Distinct destinations: 30
1049131,Excessive Lateral Movement,HIGH,U292@DOM1,C1619,Distinct destinations: 30
1049261,Excessive Lateral Movement,HIGH,U292@DOM1,C1114,Distinct destinations: 30
1049574,Excessive Lateral Movement,HIGH,U292@DOM1,C523,Distinct destinations: 30
1049715,Excessive Lateral Movement,HIGH,U292@DOM1,C553,Distinct destinations: 30
1049716,Excessive Lateral Movement,HIGH,U292@DOM1,C553,Distinct destinations: 30
1049721,Excessive Lateral Movement,HIGH,U292@DOM1,C523,Distinct destinations: 30
1049729,Excessive Lateral Movement,HIGH,U292@DOM1,C1708,Distinct destinations: 30
1049779,Excessive Lateral Movement,HIGH,U292@DOM1,C1795,Distinct destinations: 30
1049785,Excessive Lateral Movement,HIGH,U292@DOM1,C1794,Distinct destinations: 30
1049888,Excessive Lateral Movement,HIGH,U292@DOM1,C1618,Distinct destinations: 30
1049995,Excessive Lateral Movement,HIGH,U292@DOM1,C538,Distinct destinations: 30
1050312,Excessive Lateral Movement,HIGH,U292@DOM1,C101,Distinct destinations: 30
1050315,Excessive Lateral Movement,HIGH,U292@DOM1,C538,Distinct destinations: 30
1050379,Excessive Lateral Movement,HIGH,U292@DOM1,C1968,Distinct destinations: 30
1050555,Excessive Lateral Movement,HIGH,U292@DOM1,C527,Distinct destinations: 30
1050732,Excessive Lateral Movement,HIGH,U292@DOM1,C527,Distinct destinations: 30
1050843,Excessive Lateral Movement,HIGH,U292@DOM1,C1617,Distinct destinations: 30
1050855,Excessive Lateral Movement,HIGH,U292@DOM1,C1114,Distinct destinations: 30
1051026,Excessive Lateral Movement,HIGH,U292@DOM1,C105,Distinct destinations: 30
1051416,Excessive Lateral Movement,HIGH,U292@DOM1,C1794,Distinct destinations: 30
1051422,Excessive Lateral Movement,HIGH,U292@DOM1,C539,Distinct destinations: 30
1051503,Excessive Lateral Movement,HIGH,U292@DOM1,C1709,Distinct destinations: 30
1051761,Excessive Lateral Movement,HIGH,U292@DOM1,C1794,Distinct destinations: 30
1052180,Excessive Lateral Movement,HIGH,U292@DOM1,C1968,Distinct destinations: 30
1052618,Excessive Lateral Movement,HIGH,U292@DOM1,C1618,Distinct destinations: 30
1052709,Excessive Lateral Movement,HIGH,U292@DOM1,C1085,Distinct destinations: 30
1052914,Excessive Lateral Movement,HIGH,U292@DOM1,C1618,Distinct destinations: 30
1053067,Excessive Lateral Movement,HIGH,U292@DOM1,C104,Distinct destinations: 30
1053347,Excessive Lateral Movement,HIGH,U292@DOM1,C538,Distinct destinations: 30
1053368,Excessive Lateral Movement,HIGH,U292@DOM1,C1968,Distinct destinations: 30
1053555,Excessive Lateral Movement,HIGH,U292@DOM1,C1114,Distinct destinations: 30
1053695,Excessive Lateral Movement,HIGH,U292@DOM1,C1766,Distinct destinations: 30
1053706,Excessive Lateral Movement,HIGH,U292@DOM1,C1968,Distinct destinations: 30
1053909,Excessive Lateral Movement,HIGH,U292@DOM1,C1794,Distinct destinations: 30
1053914,Excessive Lateral Movement,HIGH,U292@DOM1,C523,Distinct destinations: 30
1054087,Excessive Lateral Movement,HIGH,U292@DOM1,C567,Distinct destinations: 30
1054148,Excessive Lateral Movement,HIGH,U292@DOM1,C1114,Distinct destinations: 30
1054179,Excessive Lateral Movement,HIGH,U292@DOM1,C1115,Distinct destinations: 30
1054184,Excessive Lateral Movement,HIGH,U292@DOM1,C104,Distinct destinations: 30
1054386,Excessive Lateral Movement,HIGH,U292@DOM1,C123,Distinct destinations: 30
1054731,Excessive Lateral Movement,HIGH,U292@DOM1,C538,Distinct destinations: 30
1054816,Excessive Lateral Movement,HIGH,U292@DOM1,C574,Distinct destinations: 30
1054930,Excessive Lateral Movement,HIGH,U292@DOM1,C539,Distinct destinations: 30
1054987,Excessive Lateral Movement,HIGH,U292@DOM1,C1115,Distinct destinations: 30
1055102,Excessive Lateral Movement,HIGH,U292@DOM1,C523,Distinct destinations: 30
1055105,Excessive Lateral Movement,HIGH,U292@DOM1,C988,Distinct destinations: 30
1055119,Excessive Lateral Movement,HIGH,U292@DOM1,C527,Distinct destinations: 30
1055173,Excessive Lateral Movement,HIGH,U292@DOM1,C599,Distinct destinations: 30
1055177,Excessive Lateral Movement,HIGH,U292@DOM1,C1968,Distinct destinations: 30
1055291,Excessive Lateral Movement,HIGH,U292@DOM1,C1795,Distinct destinations: 30
1055584,Excessive Lateral Movement,HIGH,U292@DOM1,C1795,Distinct destinations: 30
1055714,Excessive Lateral Movement,HIGH,U292@DOM1,C1115,Distinct destinations: 30
1055731,Excessive Lateral Movement,HIGH,U292@DOM1,C1618,Distinct destinations: 30
1056319,Excessive Lateral Movement,HIGH,U292@DOM1,C1709,Distinct destinations: 30
1056331,Excessive Lateral Movement,HIGH,U292@DOM1,C527,Distinct destinations: 30
1056510,Excessive Lateral Movement,HIGH,U292@DOM1,C1618,Distinct destinations: 30
1056932,Excessive Lateral Movement,HIGH,U292@DOM1,C1795,Distinct destinations: 30
1057082,Excessive Lateral Movement,HIGH,U292@DOM1,C538,Distinct destinations: 30
1057119,Excessive Lateral Movement,HIGH,U292@DOM1,C538,Distinct destinations: 30
1057335,Excessive Lateral Movement,HIGH,U292@DOM1,C104,Distinct destinations: 30
1057509,Excessive Lateral Movement,HIGH,U292@DOM1,C104,Distinct destinations: 30
1057720,Excessive Lateral Movement,HIGH,U292@DOM1,C1114,Distinct destinations: 30
1057991,Excessive Lateral Movement,HIGH,U292@DOM1,C539,Distinct destinations: 30
1058009,Excessive Lateral Movement,HIGH,U292@DOM1,C1794,Distinct destinations: 30
1058112,Excessive Lateral Movement,HIGH,U292@DOM1,C1085,Distinct destinations: 30
1058135,Excessive Lateral Movement,HIGH,U292@DOM1,C3066,Distinct destinations: 30
1058505,Excessive Lateral Movement,HIGH,U292@DOM1,C1968,Distinct destinations: 30
1058623,Excessive Lateral Movement,HIGH,U292@DOM1,C539,Distinct destinations: 30
1059035,Excessive Lateral Movement,HIGH,U292@DOM1,C1618,Distinct destinations: 30
1059093,Excessive Lateral Movement,HIGH,U292@DOM1,C1766,Distinct destinations: 30
1059256,Excessive Lateral Movement,HIGH,U292@DOM1,C538,Distinct destinations: 30
1059305,Excessive Lateral Movement,HIGH,U292@DOM1,C1085,Distinct destinations: 30
1059464,Excessive Lateral Movement,HIGH,U292@DOM1,C104,Distinct destinations: 30
1059835,Excessive Lateral Movement,HIGH,U292@DOM1,C599,Distinct destinations: 30
1059903,Excessive Lateral Movement,HIGH,U292@DOM1,C1114,Distinct destinations: 30
1059941,Excessive Lateral Movement,HIGH,U292@DOM1,C105,Distinct destinations: 30
1059968,Excessive Lateral Movement,HIGH,U292@DOM1,C574,Distinct destinations: 30
1060505,Excessive Lateral Movement,HIGH,U292@DOM1,C101,Distinct destinations: 30
1060505,Excessive Lateral Movement,HIGH,U292@DOM1,C523,Distinct destinations: 30
1060516,Excessive Lateral Movement,HIGH,U292@DOM1,C1795,Distinct destinations: 30
1060652,Excessive Lateral Movement,HIGH,U292@DOM1,C105,Distinct destinations: 30
1060780,Excessive Lateral Movement,HIGH,U292@DOM1,C1114,Distinct destinations: 30
1061173,Excessive Lateral Movement,HIGH,U292@DOM1,C574,Distinct destinations: 30
1061417,Excessive Lateral Movement,HIGH,U292@DOM1,C599,Distinct destinations: 30
1061466,Excessive Lateral Movement,HIGH,U292@DOM1,C1968,Distinct destinations: 30
1061578,Excessive Lateral Movement,HIGH,U292@DOM1,C105,Distinct destinations: 30
1061587,Excessive Lateral Movement,HIGH,U292@DOM1,C1968,Distinct destinations: 30
1061587,Excessive Lateral Movement,HIGH,U292@DOM1,C539,Distinct destinations: 30
1061685,Excessive Lateral Movement,HIGH,U292@DOM1,C1794,Distinct destinations: 30
1061882,Excessive Lateral Movement,HIGH,U292@DOM1,C1795,Distinct destinations: 30
1062092,Excessive Lateral Movement,HIGH,U292@DOM1,C567,Distinct destinations: 30
1062311,Excessive Lateral Movement,HIGH,U292@DOM1,C988,Distinct destinations: 30
1062551,Excessive Lateral Movement,HIGH,U292@DOM1,C1794,Distinct destinations: 30
1062909,Excessive Lateral Movement,HIGH,U292@DOM1,C1737,Distinct destinations: 30
1062911,Excessive Lateral Movement,HIGH,U292@DOM1,C988,Distinct destinations: 30
1063269,Excessive Lateral Movement,HIGH,U292@DOM1,C1115,Distinct destinations: 30
1063397,Excessive Lateral Movement,HIGH,U292@DOM1,C567,Distinct destinations: 30
1063456,Excessive Lateral Movement,HIGH,U292@DOM1,C567,Distinct destinations: 30
1063479,Excessive Lateral Movement,HIGH,U292@DOM1,C567,Distinct destinations: 30
1063516,Excessive Lateral Movement,HIGH,U292@DOM1,C553,Distinct destinations: 30
1063551,Excessive Lateral Movement,HIGH,U292@DOM1,C1617,Distinct destinations: 30
1063594,Excessive Lateral Movement,HIGH,U292@DOM1,C1766,Distinct destinations: 30
1063656,Excessive Lateral Movement,HIGH,U292@DOM1,C1115,Distinct destinations: 30
1063786,Excessive Lateral Movement,HIGH,U292@DOM1,C1114,Distinct destinations: 30
1063844,Excessive Lateral Movement,HIGH,U292@DOM1,C574,Distinct destinations: 30
1064106,Excessive Lateral Movement,HIGH,U292@DOM1,C101,Distinct destinations: 30
1064133,Excessive Lateral Movement,HIGH,U292@DOM1,C523,Distinct destinations: 30
1064704,Excessive Lateral Movement,HIGH,U292@DOM1,C553,Distinct destinations: 30
1064730,Excessive Lateral Movement,HIGH,U292@DOM1,C553,Distinct destinations: 30
1064763,Excessive Lateral Movement,HIGH,U292@DOM1,C123,Distinct destinations: 30
1065063,Excessive Lateral Movement,HIGH,U292@DOM1,C1766,Distinct destinations: 30
1065144,Excessive Lateral Movement,HIGH,U292@DOM1,C599,Distinct destinations: 30
1065246,Excessive Lateral Movement,HIGH,U292@DOM1,C1795,Distinct destinations: 30
1065316,Excessive Lateral Movement,HIGH,U292@DOM1,C101,Distinct destinations: 30
1065321,Excessive Lateral Movement,HIGH,U292@DOM1,C1619,Distinct destinations: 30
1065737,Excessive Lateral Movement,HIGH,U292@DOM1,C538,Distinct destinations: 30
1065999,Excessive Lateral Movement,HIGH,U292@DOM1,C567,Distinct destinations: 30
1066008,Excessive Lateral Movement,HIGH,U292@DOM1,C1968,Distinct destinations: 30
1066099,Excessive Lateral Movement,HIGH,U292@DOM1,C538,Distinct destinations: 30
1066429,Excessive Lateral Movement,HIGH,U292@DOM1,C104,Distinct destinations: 30
1066505,Excessive Lateral Movement,HIGH,U292@DOM1,C1737,Distinct destinations: 30
1066505,Excessive Lateral Movement,HIGH,U292@DOM1,C1737,Distinct destinations: 30
1066694,Excessive Lateral Movement,HIGH,U292@DOM1,C539,Distinct destinations: 30
1067056,Excessive Lateral Movement,HIGH,U292@DOM1,C1115,Distinct destinations: 30
1067060,Excessive Lateral Movement,HIGH,U292@DOM1,C567,Distinct destinations: 30
1067121,Excessive Lateral Movement,HIGH,U292@DOM1,C123,Distinct destinations: 30
1067480,Excessive Lateral Movement,HIGH,U292@DOM1,C567,Distinct destinations: 30
1067637,Excessive Lateral Movement,HIGH,U292@DOM1,C1617,Distinct destinations: 30
1067741,Excessive Lateral Movement,HIGH,U292@DOM1,C539,Distinct destinations: 30
1061223,Excessive Lateral Movement,HIGH,U3005@DOM1,C612,Distinct destinations: 26
1061228,Excessive Lateral Movement,HIGH,U3005@DOM1,C2106,Distinct destinations: 26
1061243,Excessive Lateral Movement,HIGH,U3005@DOM1,C612,Distinct destinations: 26
1061248,Excessive Lateral Movement,HIGH,U3005@DOM1,C423,Distinct destinations: 26
1064975,Excessive Lateral Movement,HIGH,U3005@DOM1,C2327,Distinct destinations: 26
1067613,Excessive Lateral Movement,HIGH,U3005@DOM1,C467,Distinct destinations: 26
1067630,Excessive Lateral Movement,HIGH,U3005@DOM1,C1640,Distinct destinations: 26
1067630,Excessive Lateral Movement,HIGH,U3005@DOM1,TGT,Distinct destinations: 26
1072111,Excessive Lateral Movement,HIGH,U3005@DOM1,C92,Distinct destinations: 26
1072303,Excessive Lateral Movement,HIGH,U3005@DOM1,C457,Distinct destinations: 26
1079464,Excessive Lateral Movement,HIGH,U3005@DOM1,C457,Distinct destinations: 26
1080659,Excessive Lateral Movement,HIGH,U3005@DOM1,C612,Distinct destinations: 26
1080660,Excessive Lateral Movement,HIGH,U3005@DOM1,C457,Distinct destinations: 26
1080693,Excessive Lateral Movement,HIGH,U3005@DOM1,C457,Distinct destinations: 26
1081893,Excessive Lateral Movement,HIGH,U3005@DOM1,C457,Distinct destinations: 26
1082182,Excessive Lateral Movement,HIGH,U3005@DOM1,C599,Distinct destinations: 26
1082182,Excessive Lateral Movement,HIGH,U3005@DOM1,C1619,Distinct destinations: 26
1082576,Excessive Lateral Movement,HIGH,U3005@DOM1,C457,Distinct destinations: 26
1082618,Excessive Lateral Movement,HIGH,U3005@DOM1,C457,Distinct destinations: 26
1082886,Excessive Lateral Movement,HIGH,U3005@DOM1,C457,Distinct destinations: 26
1083039,Excessive Lateral Movement,HIGH,U3005@DOM1,C92,Distinct destinations: 26
1083065,Excessive Lateral Movement,HIGH,U3005@DOM1,C457,Distinct destinations: 26
1084381,Excessive Lateral Movement,HIGH,U3005@DOM1,C8209,Distinct destinations: 26
1084381,Excessive Lateral Movement,HIGH,U3005@DOM1,C8209,Distinct destinations: 26
1084952,Excessive Lateral Movement,HIGH,U3005@DOM1,C457,Distinct destinations: 26
1085845,Excessive Lateral Movement,HIGH,U3005@DOM1,C457,Distinct destinations: 26
1086181,Excessive Lateral Movement,HIGH,U3005@DOM1,C612,Distinct destinations: 26
1086195,Excessive Lateral Movement,HIGH,U3005@DOM1,C612,Distinct destinations: 26
1086214,Excessive Lateral Movement,HIGH,U3005@DOM1,C457,Distinct destinations: 26
1086233,Excessive Lateral Movement,HIGH,U3005@DOM1,C467,Distinct destinations: 26
1086251,Excessive Lateral Movement,HIGH,U3005@DOM1,C457,Distinct destinations: 26
1087026,Excessive Lateral Movement,HIGH,U3005@DOM1,C625,Distinct destinations: 26
1087908,Excessive Lateral Movement,HIGH,U3005@DOM1,C423,Distinct destinations: 26
